Player,Team,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,IBB,HBP,SAC,SF,TB,XBH,GDP,GO,AO,GO_AO,NP,PA
" Conrad, B",TB,2B,49,98,6,13,5,0,4,15,6,43,0,0,0.133,0.181,0.306,0.487,0,0,0,1,30,9,2,20,25,0.8,436,105
" Bartlett, J",SD,SS,29,83,8,11,5,0,0,4,12,27,0,0,0.133,0.24,0.193,0.432,0,0,2,1,16,5,6,34,20,1.7,378,98
" Hughes, L",TOR,3B,8,23,0,3,0,0,0,2,0,10,1,0,0.13,0.125,0.13,0.255,0,0,0,1,3,0,0,4,7,0.57,91,24
" Bass, A",SD,P,24,31,3,4,0,1,0,5,0,13,1,0,0.129,0.129,0.194,0.323,0,0,0,0,6,1,0,13,1,13,106,31
" Young, C",NYM,P,19,31,0,4,2,0,0,2,1,11,0,0,0.129,0.156,0.194,0.35,0,0,4,0,6,2,0,12,8,1.5,116,36
" Anderson, L",CLE,1B,6,8,1,1,0,0,0,0,0,3,0,0,0.125,0.125,0.125,0.25,0,0,0,0,1,0,0,0,4,0,32,8
" Christian, J",SF,LF,34,56,6,7,1,0,0,2,5,3,2,1,0.125,0.197,0.143,0.34,0,0,0,0,8,1,0,21,25,0.84,218,61
" Farris, E",MIL,2B,13,8,1,1,0,0,0,0,1,2,1,0,0.125,0.222,0.125,0.347,0,0,0,0,1,0,0,2,3,0.67,40,9
" Santos, O",COL,C,3,8,0,1,0,0,0,1,0,1,0,0,0.125,0.111,0.125,0.236,0,0,1,1,1,0,2,8,2,4,30,10
" Westbrook, J",STL,P,29,49,2,6,1,0,0,0,4,24,1,0,0.122,0.189,0.143,0.332,0,0,5,0,7,1,1,18,7,2.57,206,58
" Medlen, K",ATL,P,46,33,3,4,1,0,0,2,4,15,0,0,0.121,0.216,0.152,0.368,0,0,2,0,5,1,0,12,4,3,159,39
" Vitters, J",CHC,3B,36,99,7,12,2,0,2,5,7,33,2,0,0.121,0.193,0.202,0.395,0,2,0,1,20,4,6,38,23,1.65,418,109
" Wainwright, A",STL,P,32,66,5,8,2,0,1,4,3,32,0,0,0.121,0.159,0.197,0.356,0,0,3,0,13,3,1,18,12,1.5,272,72
" Cahill, T",ARI,P,31,67,2,8,0,0,0,4,1,24,0,0,0.119,0.132,0.119,0.252,0,0,5,0,8,0,1,37,4,9.25,265,73
" Burroughs, S",MIN,3B,10,17,0,2,1,0,0,1,1,3,0,0,0.118,0.167,0.176,0.343,0,0,0,0,3,1,1,10,3,3.33,56,18
" Iglesias, J",BOS,SS,25,68,5,8,2,0,1,2,4,16,1,0,0.118,0.2,0.191,0.391,0,3,2,0,13,3,2,30,18,1.67,272,77
" Jackson, R",STL,2B,13,17,2,2,0,0,0,0,1,3,0,0,0.118,0.167,0.118,0.284,0,0,0,0,2,0,1,4,9,0.44,73,18
" Bailey, H",CIN,P,33,70,1,8,1,0,0,5,1,29,0,0,0.114,0.127,0.129,0.255,0,0,5,0,9,1,3,35,6,5.83,247,76
" Harris, W",CIN,2B,25,44,5,5,4,0,0,2,3,8,1,1,0.114,0.17,0.205,0.375,0,0,1,0,9,4,0,19,13,1.46,152,48
" Corbin, P",ARI,P,22,36,3,4,0,1,0,4,1,17,0,0,0.111,0.135,0.167,0.302,0,0,6,0,6,1,0,15,6,2.5,172,43
" Gonzalez, E",HOU,P,6,9,0,1,0,0,0,1,2,5,0,0,0.111,0.273,0.111,0.384,0,0,1,0,1,0,0,2,2,1,45,12
" Lannan, J",WSH,P,6,9,0,1,0,0,0,0,1,4,0,0,0.111,0.2,0.111,0.311,0,0,1,0,1,0,0,4,1,4,38,11
" Martinez, L",TEX,C,10,18,1,2,0,0,0,0,0,4,0,0,0.111,0.158,0.111,0.269,0,1,0,0,2,0,0,8,4,2,60,19
" Nicasio, J",COL,P,11,18,0,2,0,0,0,1,2,13,0,0,0.111,0.2,0.111,0.311,0,0,1,0,2,0,0,4,0,*.**,81,21
" Ottavino, A",COL,P,49,9,1,1,0,0,0,0,0,7,0,0,0.111,0.111,0.111,0.222,0,0,3,0,1,0,0,4,0,*.**,48,12
" Bedard, E",PIT,P,23,37,2,4,1,0,0,0,1,14,0,0,0.108,0.132,0.135,0.267,0,0,6,0,5,1,0,17,8,2.13,167,44
" Karstens, J",PIT,P,19,28,3,3,0,0,0,2,0,15,0,0,0.107,0.107,0.107,0.214,0,0,1,0,3,0,0,11,0,*.**,124,29
" Correia, K",PIT,P,30,47,1,5,0,0,0,0,0,21,0,1,0.106,0.106,0.106,0.213,0,0,8,0,5,0,0,19,10,1.9,196,55
" Marcum, S",MIL,P,21,38,1,4,1,0,0,1,3,14,0,0,0.105,0.171,0.132,0.302,0,0,3,0,5,1,0,9,14,0.64,159,44
" Allen, B",TB,LF,10,20,3,2,0,0,1,3,2,9,0,0,0.1,0.182,0.25,0.432,0,0,0,0,5,1,0,6,3,2,88,22
" Estrada, M",MIL,P,29,40,1,4,2,0,0,3,2,21,0,0,0.1,0.143,0.15,0.293,0,0,3,0,6,2,0,15,3,5,182,45
" Hefner, J",NYM,P,25,20,1,2,0,0,1,1,0,11,0,0,0.1,0.1,0.25,0.35,0,0,6,0,5,1,0,13,0,*.**,91,26
" Keuchel, D",HOU,P,16,20,1,2,0,0,0,1,1,10,0,0,0.1,0.136,0.1,0.236,0,0,5,1,2,0,0,13,1,13,102,27
" Norris, B",HOU,P,30,50,2,5,1,0,0,3,1,15,0,0,0.1,0.115,0.12,0.235,0,0,8,1,6,1,0,22,17,1.29,199,60
" Samardzija, J",CHC,P,30,50,0,5,0,0,0,3,3,16,0,0,0.1,0.167,0.1,0.267,0,1,7,0,5,0,1,29,8,3.63,218,61
" Sanchez, A",DET,P,17,30,1,3,0,1,0,0,1,18,0,0,0.1,0.129,0.167,0.296,0,0,4,0,5,1,0,10,3,3.33,127,35
" Suppan, J",SD,P,8,10,0,1,0,0,0,0,1,1,0,0,0.1,0.182,0.1,0.282,0,0,3,0,1,0,0,10,1,10,42,14
" Young, M",STL,LF,5,10,2,1,1,0,0,1,0,9,0,0,0.1,0.182,0.2,0.382,0,1,0,0,2,1,0,0,0,-.--,50,11
" Brignac, R",TB,SS,16,21,1,2,0,0,0,1,1,5,0,0,0.095,0.136,0.095,0.232,0,0,0,0,2,0,0,6,8,0.75,76,22
" Johnson, J",MIA,P,29,53,2,5,0,0,0,2,2,34,0,0,0.094,0.127,0.094,0.222,0,0,5,0,5,0,0,14,5,2.8,230,60
" Dempster, R",TEX,P,15,32,1,3,0,1,0,1,0,9,0,0,0.094,0.094,0.156,0.25,0,0,1,0,5,1,0,16,5,3.2,105,33
" Eovaldi, N",MIA,P,20,32,2,3,0,0,0,0,1,20,0,0,0.094,0.121,0.094,0.215,0,0,3,0,3,0,0,9,3,3,146,36
" Fiers, M",MIL,P,21,32,0,3,0,0,0,2,0,17,0,0,0.094,0.094,0.094,0.188,0,0,6,0,3,0,0,16,2,8,116,38
" Gonzalez, G",WSH,P,31,64,2,6,1,0,1,4,1,25,0,0,0.094,0.106,0.156,0.262,0,0,9,1,10,2,0,28,15,1.87,257,75
" Happ, J",TOR,P,22,32,2,3,0,0,0,1,3,16,0,0,0.094,0.171,0.094,0.265,0,0,5,0,3,0,0,13,5,2.6,161,40
" Lohse, K",STL,P,33,64,4,6,1,0,0,3,2,19,0,0,0.094,0.119,0.109,0.229,0,0,12,1,7,1,2,41,13,3.15,274,79
" Capuano, C",LAD,P,33,54,3,5,2,0,0,3,1,27,0,0,0.093,0.107,0.13,0.237,0,0,13,1,7,2,0,23,13,1.77,227,69
" Vogelsong, R",SF,P,29,54,5,5,1,0,0,0,3,31,0,0,0.093,0.155,0.111,0.266,0,1,8,0,6,1,1,19,8,2.38,231,66
" Cloyd, T",PHI,P,6,11,2,1,0,0,0,0,3,3,0,0,0.091,0.286,0.091,0.377,0,0,0,0,1,0,1,6,2,3,60,14
" Locke, J",PIT,P,8,11,0,1,0,0,0,0,0,7,0,0,0.091,0.091,0.091,0.182,0,0,0,0,1,0,0,3,0,*.**,38,11
" Lutz, Z",NYM,3B,7,11,1,1,0,0,0,0,0,5,0,0,0.091,0.091,0.091,0.182,0,0,0,0,1,0,0,1,4,0.25,41,11
" Peralta, W",MIL,P,6,11,0,1,1,0,0,0,0,5,0,0,0.091,0.091,0.182,0.273,0,0,0,0,2,1,0,3,2,1.5,34,11
" Repko, J",BOS,OF,5,11,0,1,0,0,0,0,0,4,0,0,0.091,0.091,0.091,0.182,0,0,0,0,1,0,0,1,5,0.2,44,11
" Thompson, R",TB,LF,23,22,5,2,0,0,0,1,0,5,6,2,0.091,0.167,0.091,0.258,0,2,0,0,2,0,1,9,7,1.29,81,24
" Whiteside, E",SF,C,12,11,3,1,1,0,0,2,1,4,0,0,0.091,0.214,0.182,0.396,0,1,0,1,2,1,0,2,5,0.4,60,14
" Cueto, J",CIN,P,32,67,3,6,1,0,0,2,0,24,0,0,0.09,0.09,0.104,0.194,0,0,17,0,7,1,0,46,8,5.75,290,84
" Lincecum, T",SF,P,31,45,2,4,0,0,0,3,6,26,0,0,0.089,0.196,0.089,0.285,0,0,10,0,4,0,0,22,3,7.33,238,61
" Richard, C",SD,P,34,69,5,6,2,0,1,7,1,40,0,0,0.087,0.099,0.159,0.258,0,0,8,1,11,3,1,26,7,3.71,267,79
" Santana, J",NYM,P,19,35,0,3,0,0,0,0,0,14,0,0,0.086,0.086,0.086,0.171,0,0,5,0,3,0,0,17,6,2.83,155,40
" Saunders, J",BAL,P,19,35,1,3,0,0,0,1,3,7,0,0,0.086,0.154,0.086,0.24,0,0,7,1,3,0,0,24,9,2.67,159,46
" LeBlanc, W",MIA,P,25,12,0,1,1,0,0,0,0,1,0,0,0.083,0.154,0.167,0.321,0,1,3,0,2,1,1,13,1,13,53,16
" Outman, J",COL,P,27,12,0,1,0,0,0,1,1,8,0,0,0.083,0.154,0.083,0.237,0,0,0,0,1,0,0,2,1,2,50,13
" Roenicke, J",COL,P,61,12,1,1,0,0,0,0,0,6,0,0,0.083,0.154,0.083,0.237,0,1,0,0,1,0,0,5,0,*.**,53,13
" Wells, K",SD,P,8,12,1,1,0,0,0,0,0,5,0,0,0.083,0.154,0.083,0.237,0,1,1,0,1,0,0,5,2,2.5,46,14
" Werner, A",SD,P,8,12,0,1,0,0,0,0,0,4,0,0,0.083,0.083,0.083,0.167,0,0,2,0,1,0,1,10,0,*.**,56,14
" Worley, V",PHI,P,21,37,0,3,1,0,0,2,0,13,0,0,0.081,0.081,0.108,0.189,0,0,7,0,4,1,1,21,8,2.63,127,44
" Friedrich, C",COL,P,15,25,1,2,0,0,0,0,3,15,0,0,0.08,0.179,0.08,0.259,0,0,1,0,2,0,0,7,2,3.5,118,29
" Guthrie, J",KC,P,22,25,1,2,0,0,0,1,1,11,0,0,0.08,0.115,0.08,0.195,0,0,4,0,2,0,1,15,2,7.5,106,30
" Kennedy, I",ARI,P,30,51,4,4,0,1,0,6,11,29,0,0,0.078,0.238,0.118,0.356,0,0,10,1,6,1,1,25,5,5,304,73
" Jurrjens, J",ATL,P,10,13,1,1,0,0,0,0,1,6,0,0,0.077,0.143,0.077,0.22,0,0,3,0,1,0,0,8,1,8,54,17
" Zito, B",SF,P,31,53,3,4,0,0,0,2,6,12,0,0,0.075,0.169,0.075,0.245,0,0,10,0,4,0,1,42,6,7,257,69
" Blanton, J",LAD,P,29,55,0,4,0,0,0,1,3,26,0,0,0.073,0.136,0.073,0.208,0,1,7,0,4,0,0,28,4,7,243,66
" Minor, M",ATL,P,28,55,5,4,1,0,0,0,2,26,0,0,0.073,0.105,0.091,0.196,0,0,4,0,5,1,1,25,5,5,214,61
" Harang, A",LAD,P,29,56,1,4,1,0,0,2,0,23,0,0,0.071,0.071,0.089,0.161,0,0,7,0,5,1,1,32,5,6.4,212,63
" Volquez, E",SD,P,31,56,2,4,1,0,0,1,1,29,0,0,0.071,0.088,0.089,0.177,0,0,5,0,5,1,0,24,4,6,202,62
" Garza, M",CHC,P,17,30,0,2,1,0,0,0,0,23,0,0,0.067,0.067,0.1,0.167,0,0,4,0,3,1,0,9,0,*.**,123,34
" Lilly, T",LAD,P,8,15,0,1,0,0,0,0,1,7,0,0,0.067,0.125,0.067,0.192,0,0,4,0,1,0,0,8,3,2.67,72,20
" Rodriguez, W",PIT,P,33,61,2,4,0,0,0,2,3,14,0,0,0.066,0.109,0.066,0.175,0,0,8,0,4,0,0,34,17,2,234,72
" Francis, J",COL,P,23,31,2,2,0,0,0,0,2,8,0,0,0.065,0.121,0.065,0.186,0,0,6,0,2,0,2,25,4,6.25,138,39
" Burnett, A",PIT,P,29,63,1,4,0,0,0,2,3,36,0,0,0.063,0.106,0.063,0.17,0,0,5,0,4,0,1,25,4,6.25,234,71
" Maholm, P",ATL,P,32,63,2,4,0,0,1,3,2,38,0,0,0.063,0.092,0.111,0.203,0,0,3,0,7,1,1,20,5,4,244,68
" Collmenter, J",ARI,P,27,16,1,1,0,0,0,2,1,5,0,0,0.063,0.118,0.063,0.18,0,0,6,0,1,0,0,14,2,7,80,23
" Ohlendorf, R",SD,P,12,16,2,1,0,0,0,0,0,8,0,0,0.063,0.063,0.063,0.125,0,0,1,0,1,0,1,6,3,2,50,17
" Lynn, L",STL,P,33,50,4,3,0,0,0,1,2,36,0,0,0.06,0.094,0.06,0.154,0,0,10,1,3,0,0,20,2,10,233,63
" Germano, J",CHC,P,13,17,1,1,0,0,0,0,1,10,0,0,0.059,0.111,0.059,0.17,0,0,6,0,1,0,0,9,3,3,95,24
" Jimenez, L",SEA,DH,7,17,0,1,0,0,0,0,1,4,0,0,0.059,0.111,0.059,0.17,0,0,0,0,1,0,0,8,4,2,62,18
" Costanzo, M",CIN,3B,17,18,0,1,0,0,0,2,1,10,0,0,0.056,0.095,0.056,0.151,0,0,0,2,1,0,0,4,5,0.8,78,21
" Exposito, L",BAL,C,9,18,2,1,0,0,0,0,3,5,0,0,0.056,0.19,0.056,0.246,0,0,0,0,1,0,0,8,4,2,75,22
" Herrmann, C",MIN,C,7,18,0,1,0,0,0,1,1,5,0,0,0.056,0.105,0.056,0.161,0,0,0,0,1,0,0,8,4,2,72,19
" Beckett, J",LAD,P,9,21,0,1,0,0,0,0,0,12,0,0,0.048,0.048,0.048,0.095,0,0,1,0,1,0,0,8,1,8,82,22
" Buehrle, M",MIA,P,30,67,2,3,1,0,0,1,0,29,0,0,0.045,0.045,0.06,0.104,0,0,4,0,4,1,1,27,13,2.08,244,71
" Detwiler, R",WSH,P,30,45,0,2,0,0,0,1,1,22,0,0,0.044,0.065,0.044,0.11,0,0,3,0,2,0,0,22,2,11,181,49
" Hanson, T",ATL,P,29,49,0,1,0,0,0,0,2,30,0,0,0.02,0.059,0.02,0.079,0,0,10,0,1,0,0,24,4,6,233,61
" Adcock, N",KC,P,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,3,1
" Affeldt, J",SF,P,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,5,1
" Alvarez, H",TOR,P,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,3,1
" Archer, C",TB,P,4,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,*.**,13,3
" Arrieta, J",BAL,P,2,3,0,0,0,0,0,0,1,2,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,1,0,*.**,18,4
" Axford, J",MIL,P,71,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,4,1
" Badenhop, B",TB,P,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,6,1
" Balfour, G",OAK,P,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,3,1
" Bard, D",BOS,P,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,5,2
" Batista, M",ATL,P,31,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,*.**,18,7
" Bauer, T",ARI,P,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,15,5
" Beavan, B",SEA,P,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,5,3
" Belisle, M",COL,P,77,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,3
" Below, D",DET,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,3,1
" Bergesen, B",ARI,P,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,*.**,4,2
" Berken, J",CHC,P,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,*.**,21,5
" Blackburn, N",MIN,P,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,5,2
" Blackley, T",OAK,P,7,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,9,2
" Bowden, M",CHC,P,30,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,9,2
" Boxberger, B",SD,P,23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,*.**,5,2
" Breslow, C",BOS,P,38,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,3
" Brothers, R",COL,P,72,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,*.**,12,3
" Browning, B",STL,P,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,5,1
" Buchholz, C",BOS,P,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,10,3
" Burns, C",SD,P,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,6,1
" Cabrera, E",COL,P,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,3,1
" Carreno, J",TOR,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,3,1
" Carroll, B",WSH,RF,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2
" Cecil, B",TOR,P,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,9,2
" Cedeno, X",HOU,P,42,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,3,1
" Cervelli, F",NYY,C,3,1,1,0,0,0,0,0,1,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,1,0,7,2
" Chavez, J",OAK,P,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,*.**,13,3
" Chen, W",BAL,P,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13,4
" Cingrani, T",CIN,P,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,4,1
" Cishek, S",MIA,P,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,1,1
" Cleto, M",STL,P,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,3,1
" Collins, T",KC,P,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,2,1
" Colon, B",OAK,P,2,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,18,4
" Colon, R",KC,P,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1
" Corpas, M",CHC,P,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,3,1
" Cruz, R",HOU,P,49,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,3,1
" D'Arnaud, C",PIT,2B,8,6,2,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.33,12,6
" Danks, J",CWS,P,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,16,3
" Doubront, F",BOS,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,*.**,4,2
" Drabek, K",TOR,P,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,10,2
" Duensing, B",MIN,P,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,5,1
" Duke, Z",WSH,P,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,4,1
" Dunn, M",MIA,P,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,3,1
" Edlefsen, S",SF,P,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,4,1
" Familia, J",NYM,P,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,4,1
" Feliz, N",TEX,P,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,5,2
" Field, T",COL,SS,2,2,0,0,0,0,0,0,1,1,0,0,0,0.333,0,0.333,0,0,0,0,0,0,0,1,0,*.**,10,3
" Fister, D",DET,P,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,9,2
" Floyd, G",CWS,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,3,1
" Galarraga, A",HOU,P,5,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,24,8
" Garcia, F",NYY,P,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,3,1
" Gaudin, C",MIA,P,43,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,27,8
" Gomes, B",TB,P,2,1,0,0,0,0,0,1,1,1,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,-.--,8,2
" Graham, T",ARI,LF,10,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,8,2
" Greenberg, A",MIA,CF,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,3,1
" Gregerson, L",SD,P,74,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,6,1
" Hacker, E",SF,P,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,*.**,18,3
" Hammel, J",BAL,P,2,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,*.**,15,7
" Hampson, J",NYM,P,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,6,1
" Hand, B",MIA,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,*.**,5,1
" Haren, D",LAA,P,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,*.**,20,7
" Harrison, M",TEX,P,3,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,5,0,*.**,23,7
" Hatcher, C",MIA,P,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,7,1
" Hellickson, J",TB,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,*.**,6,2
" Hendriks, L",MIN,P,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,11,2
" Hensley, C",SF,P,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,3,1
" Hernandez, L",MIL,P,44,4,0,0,0,0,0,0,1,1,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,2,1,2,21,5
" Hernandez, L",TEX,SS,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,*.**,7,2
" Herndon, D",TOR,P,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,4,1
" Hinshaw, A",CHC,P,31,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,3,1
" Hoes, L",BAL,LF,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,4,1
" Holland, D",TEX,P,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,7,2
" Hughes, J",PIT,P,62,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,3,1
" Hughes, P",NYY,P,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,8,2
" Hunter, T",BAL,P,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2
" Hutchison, D",TOR,P,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,*.**,8,2
" Jennings, D",MIA,P,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,1,1
" Jimenez, U",CLE,P,2,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,23,5
" Koehler, T",MIA,P,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.--,3,1
" Kontos, G",SF,P,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,3,1
" Kuroda, H",NYY,P,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,7,2
" Laffey, A",TOR,P,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,2,1
" Langerhans, R",LAA,LF,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,*.**,9,2
" LeCure, S",CIN,P,47,1,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0.5,0,1,0,0,0,0,0,0,0,-.--,8,2
" Leroux, C",PIT,P,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,*.**,2,1
