Player,Team,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,IBB,HBP,SAC,SF,TB,XBH,GDP,GO,AO,GO_AO,NP,PA
" Punto, N",OAK,2B,73,198,21,41,7,2,2,14,25,56,3,1,0.207,0.296,0.293,0.589,0,0,1,0,58,11,5,56,51,1.1,938,224
" Quintanilla, O",NYM,SS,15,29,2,6,1,0,0,3,2,5,0,0,0.207,0.258,0.241,0.499,0,0,0,0,7,1,1,11,8,1.38,123,31
" Konerko, P",CWS,1B,81,208,15,43,8,0,5,22,10,51,0,0,0.207,0.254,0.317,0.572,0,4,0,2,66,13,7,61,62,0.98,845,224
" Taylor, M",WSH,CF,17,39,5,8,3,0,1,5,3,17,0,2,0.205,0.279,0.359,0.638,0,1,0,0,14,4,1,10,5,2,165,43
" Alcantara, A",CHC,2B,70,278,31,57,11,2,10,29,17,93,8,5,0.205,0.254,0.367,0.621,0,2,1,2,102,23,3,74,60,1.23,1174,300
" Laird, G",ATL,C,53,152,12,31,8,0,0,10,14,33,0,0,0.204,0.275,0.257,0.532,2,1,0,0,39,8,6,44,50,0.88,585,167
" Hart, C",SEA,DH,68,232,17,47,9,0,6,21,16,59,2,0,0.203,0.271,0.319,0.59,1,6,0,1,74,15,1,56,72,0.78,958,255
" Smoak, J",TOR,1B,80,248,28,50,13,0,7,30,24,66,0,1,0.202,0.275,0.339,0.614,0,2,0,2,84,20,8,75,67,1.12,1110,276
" Recker, A",NYM,C,58,174,18,35,9,0,7,27,10,64,1,1,0.201,0.246,0.374,0.62,0,1,2,2,65,16,2,28,53,0.53,736,189
" Ahmed, N",ARI,SS,25,70,9,14,2,0,1,4,3,10,0,1,0.2,0.233,0.271,0.504,0,0,2,0,19,3,2,24,26,0.92,256,75
" Centeno, J",MIL,C,10,30,1,6,0,0,0,2,3,5,0,0,0.2,0.273,0.2,0.473,0,0,0,0,6,0,2,19,2,9.5,123,33
" Cruz, T",STL,C,50,135,11,27,5,0,1,17,13,28,0,3,0.2,0.27,0.259,0.53,1,0,2,0,35,6,6,55,33,1.67,584,150
" Darvish, Y",TEX,P,2,5,0,1,1,0,0,0,0,2,0,0,0.2,0.2,0.4,0.6,0,0,0,0,2,1,0,1,1,1,22,5
" Deduno, S",HOU,P,5,5,0,1,1,0,0,0,0,4,0,0,0.2,0.2,0.4,0.6,0,0,0,0,2,1,0,0,0,-.--,16,5
" Friedrich, C",COL,P,16,5,0,1,0,0,0,0,0,2,0,0,0.2,0.2,0.2,0.4,0,0,0,0,1,0,0,2,0,*.**,21,5
" Greinke, Z",LAD,P,29,60,5,12,6,0,1,3,5,11,0,0,0.2,0.262,0.35,0.612,0,0,4,0,21,7,0,29,12,2.42,250,69
" Kluber, C",CLE,P,4,5,0,1,0,0,0,0,0,2,0,0,0.2,0.2,0.2,0.4,0,0,1,0,1,0,0,3,0,*.**,24,6
" Mathis, J",MIA,C,64,175,12,35,7,0,2,12,15,64,0,0,0.2,0.263,0.274,0.537,2,0,5,0,48,9,2,43,40,1.08,717,195
" Moore, A",SD,C,9,10,1,2,1,0,0,1,2,5,0,0,0.2,0.333,0.3,0.633,1,0,0,0,3,1,0,1,2,0.5,43,12
" Pastornicky, T",ATL,2B,28,40,4,8,0,1,0,2,6,11,0,1,0.2,0.304,0.25,0.554,0,0,1,0,10,1,0,18,4,4.5,197,47
" Perez, E",NYY,CF,4,10,2,2,0,0,0,0,0,3,1,0,0.2,0.2,0.2,0.4,0,0,0,0,2,0,0,3,2,1.5,36,10
" Perez, H",DET,2B,8,5,1,1,0,0,0,0,1,1,0,0,0.2,0.333,0.2,0.533,0,0,0,0,1,0,0,1,2,0.5,24,6
" Raburn, R",CLE,LF,74,195,18,39,7,0,4,22,13,51,0,0,0.2,0.25,0.297,0.547,1,1,0,3,58,11,8,62,54,1.15,832,212
" Sanchez, A",DET,P,2,5,0,1,1,0,0,1,0,3,0,0,0.2,0.2,0.4,0.6,0,0,0,0,2,1,0,0,1,0,18,5
" Scruggs, X",STL,1B,9,15,0,3,1,0,0,2,2,7,0,0,0.2,0.333,0.267,0.6,0,1,0,0,4,1,0,3,2,1.5,79,18
" Spruill, Z",ARI,P,5,5,0,1,1,0,0,0,0,1,0,0,0.2,0.2,0.4,0.6,0,0,0,0,2,1,0,2,1,2,18,5
" Whitley, C",NYY,P,3,5,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0,0,0,0,1,0,0,4,0,*.**,14,5
" Zunino, M",SEA,C,131,438,51,87,20,2,22,60,17,158,0,3,0.199,0.254,0.404,0.658,1,17,0,4,177,44,12,91,118,0.77,1773,476
" Bradley Jr., J",BOS,CF,127,384,45,76,19,2,1,30,31,121,8,0,0.198,0.265,0.266,0.531,1,5,1,2,102,22,10,105,95,1.11,1646,423
" Doumit, R",ATL,LF,100,157,11,31,4,0,5,17,7,49,1,0,0.197,0.235,0.318,0.553,1,1,0,1,50,9,1,37,42,0.88,657,166
" Murphy, D",ATL,2B,45,112,11,22,3,0,4,14,11,38,0,1,0.196,0.268,0.33,0.598,0,1,1,3,37,7,2,33,25,1.32,515,128
" Sanchez, H",SF,C,66,163,8,32,8,0,3,28,8,55,0,1,0.196,0.237,0.301,0.538,1,2,0,4,49,11,2,33,49,0.67,665,177
" Reynolds, M",MIL,1B,130,378,47,74,9,0,22,45,47,122,5,1,0.196,0.287,0.394,0.681,3,3,1,4,149,31,8,86,109,0.79,1757,433
" Davis, C",BAL,1B,127,450,65,88,16,0,26,72,60,173,2,1,0.196,0.3,0.404,0.704,9,9,1,5,182,42,2,92,105,0.88,2190,525
" Schierholtz, N",WSH,RF,122,353,32,69,11,4,7,37,20,84,4,5,0.195,0.243,0.309,0.552,0,4,0,6,109,22,6,100,112,0.89,1477,383
" Culberson, C",COL,3B,95,210,17,41,7,2,3,24,12,62,2,2,0.195,0.253,0.29,0.544,2,5,4,2,61,12,6,69,50,1.38,844,233
" Arruebarrena, E",LAD,SS,22,41,4,8,1,0,0,4,3,17,0,0,0.195,0.244,0.22,0.464,0,0,0,1,9,1,1,11,7,1.57,171,45
" Kieschnick, R",LAA,RF,25,41,2,8,1,0,1,2,0,16,0,0,0.195,0.195,0.293,0.488,0,0,0,0,12,2,0,10,7,1.43,153,41
" Krauss, M",HOU,1B,67,186,16,36,6,0,6,21,21,54,0,0,0.194,0.279,0.323,0.601,0,1,0,0,60,12,7,49,54,0.91,889,208
" Alvarez, H",MIA,P,29,57,2,11,0,0,0,2,1,20,0,0,0.193,0.203,0.193,0.396,0,0,8,1,11,0,0,27,8,3.38,191,67
" Wheeler, Z",NYY,3B,29,57,6,11,0,0,2,5,2,12,0,0,0.193,0.23,0.298,0.528,0,1,1,1,17,2,1,21,16,1.31,224,62
" Baker, J",CHC,C,68,182,9,35,7,0,0,15,19,58,0,0,0.192,0.273,0.231,0.504,3,2,3,2,42,7,3,54,43,1.26,816,208
" Parker, K",COL,RF,18,26,1,5,1,0,0,1,0,14,0,0,0.192,0.192,0.231,0.423,0,0,0,0,6,1,0,4,3,1.33,106,26
" Romero, S",SEA,RF,72,177,19,34,6,2,3,11,4,48,0,4,0.192,0.234,0.299,0.533,0,6,2,1,53,11,5,47,56,0.84,720,190
" Duvall, A",SF,1B,28,73,8,14,2,0,3,5,3,20,0,0,0.192,0.234,0.342,0.576,0,1,0,0,25,5,0,17,22,0.77,269,77
" Ellis, A",LAD,C,93,283,21,54,9,0,3,25,53,57,0,0,0.191,0.323,0.254,0.577,5,4,3,4,72,12,15,105,89,1.18,1457,347
" Middlebrooks, W",BOS,3B,63,215,14,41,10,0,2,19,15,70,1,1,0.191,0.256,0.265,0.522,1,4,0,0,57,12,7,54,57,0.95,933,234
" Cosart, J",MIA,P,10,21,1,4,0,0,0,0,0,7,0,0,0.19,0.19,0.19,0.381,0,0,3,0,4,0,1,13,1,13,70,24
" Sands, J",TB,LF,12,21,1,4,0,0,1,4,0,6,0,0,0.19,0.227,0.333,0.561,0,1,0,0,7,1,2,8,5,1.6,82,22
" Butera, D",LAD,C,61,170,16,32,6,1,3,14,17,41,0,0,0.188,0.267,0.288,0.555,1,2,1,2,49,10,1,38,63,0.6,749,192
" Guzman, J",HOU,1B,69,165,10,31,4,0,2,9,19,52,3,0,0.188,0.272,0.248,0.52,0,0,0,0,41,6,4,44,42,1.05,758,184
" Goins, R",TOR,2B,67,181,14,34,6,3,1,15,5,42,0,1,0.188,0.209,0.271,0.479,0,0,6,1,49,10,4,76,40,1.9,723,193
" Hannahan, J",CIN,1B,26,48,3,9,3,0,0,2,2,17,0,0,0.188,0.22,0.25,0.47,0,0,0,0,12,3,2,12,12,1,220,50
" Lyles, J",COL,P,23,48,4,9,3,0,1,3,3,21,0,0,0.188,0.235,0.313,0.548,0,0,1,0,15,4,3,18,4,4.5,216,52
" Marte, A",ARI,3B,6,16,1,3,0,0,1,3,0,3,0,0,0.188,0.188,0.375,0.563,0,0,0,0,6,1,0,3,7,0.43,53,16
" Miller, S",STL,P,31,48,6,9,5,0,0,4,2,25,0,0,0.188,0.22,0.292,0.512,0,0,13,0,14,5,1,23,5,4.6,218,63
" O'Malley, S",LAA,LF,11,16,3,3,0,0,0,1,0,8,2,0,0.188,0.188,0.188,0.375,0,0,0,0,3,0,0,4,1,4,67,16
" Sellers, J",PIT,SS,17,16,1,3,0,0,0,0,3,4,0,1,0.188,0.316,0.188,0.503,0,0,2,0,3,0,0,7,4,1.75,84,21
" Boesch, B",LAA,RF,27,75,6,14,2,0,2,7,2,19,3,0,0.187,0.203,0.293,0.496,1,0,0,2,22,4,0,19,25,0.76,272,79
" Campana, T",LAA,CF,44,75,10,14,1,1,0,5,0,16,4,2,0.187,0.197,0.227,0.424,0,1,0,0,17,2,0,31,14,2.21,274,76
" Barnhart, T",CIN,C,21,54,3,10,0,0,1,1,4,10,0,0,0.185,0.241,0.241,0.482,1,0,2,0,13,1,0,24,12,2,204,60
" Clark, M",MIL,1B,16,27,4,5,0,0,3,7,2,8,0,0,0.185,0.226,0.519,0.744,2,0,0,2,14,3,1,7,10,0.7,97,31
" Haren, D",LAD,P,29,54,2,10,1,0,0,5,3,20,0,0,0.185,0.228,0.204,0.432,0,0,3,0,11,1,1,22,6,3.67,227,60
" Matzek, T",COL,P,20,38,2,7,1,0,0,0,2,13,0,0,0.184,0.225,0.211,0.436,0,0,3,0,8,1,1,18,4,4.5,179,43
" Ross, D",BOS,C,50,152,16,28,7,0,7,15,16,58,0,1,0.184,0.26,0.368,0.629,1,0,2,1,56,14,1,31,39,0.79,710,171
" Rupp, C",PHI,C,18,60,4,11,4,0,0,6,4,20,0,0,0.183,0.234,0.25,0.484,0,0,0,0,15,4,5,19,15,1.27,261,64
" Brown, A",OAK,RF,19,44,6,8,1,0,2,7,3,15,0,0,0.182,0.245,0.341,0.586,0,1,0,1,15,3,2,15,9,1.67,208,49
" Choice, M",TEX,LF,86,253,20,46,6,1,9,36,21,69,1,0,0.182,0.25,0.32,0.57,0,3,0,3,81,16,11,87,65,1.34,1078,280
" Elmore, J",CIN,SS,5,11,0,2,0,0,0,0,1,4,0,0,0.182,0.25,0.182,0.432,0,0,0,0,2,0,0,2,3,0.67,43,12
" Lopez, R",CHC,C,7,11,0,2,0,0,0,1,2,4,0,0,0.182,0.286,0.182,0.468,0,0,0,1,2,0,0,4,2,2,55,14
" Masterson, J",STL,P,10,11,1,2,0,0,0,1,0,4,0,0,0.182,0.182,0.182,0.364,0,0,2,0,2,0,0,6,1,6,39,13
" Matsuzaka, D",NYM,P,32,11,0,2,0,0,0,1,1,6,0,0,0.182,0.25,0.182,0.432,0,0,5,0,2,0,0,6,2,3,62,17
" Zimmermann, J",WSH,P,30,55,3,10,1,0,0,1,2,21,0,0,0.182,0.207,0.2,0.407,0,0,9,1,11,1,0,23,11,2.09,236,67
" Rojas, M",LAD,SS,85,149,16,27,3,0,1,9,10,28,0,0,0.181,0.242,0.221,0.464,1,2,1,0,33,4,5,72,28,2.57,611,162
" Walters, Z",CLE,2B,62,127,16,23,3,0,10,17,9,48,0,0,0.181,0.241,0.441,0.682,0,1,0,0,56,13,0,28,28,1,539,137
" Schafer, L",MIL,RF,65,116,13,21,9,1,0,8,15,27,2,1,0.181,0.278,0.276,0.554,3,1,3,1,32,10,0,37,35,1.06,537,136
" Wainwright, A",STL,P,30,72,4,13,3,0,0,6,3,22,0,0,0.181,0.213,0.222,0.436,0,0,7,0,16,3,0,28,16,1.75,279,82
" Ellis, M",STL,2B,73,178,15,32,6,0,0,12,14,38,4,1,0.18,0.253,0.213,0.466,3,4,4,2,38,6,0,63,51,1.24,853,202
" Arrieta, J",CHC,P,23,39,3,7,2,1,0,3,2,16,0,0,0.179,0.22,0.282,0.502,0,0,6,0,11,3,1,16,7,2.29,167,47
" Beckett, J",LAD,P,20,39,4,7,3,0,0,2,1,14,0,0,0.179,0.2,0.256,0.456,0,0,3,0,10,3,0,14,7,2,172,43
" Morel, B",PIT,3B,23,39,1,7,2,0,0,4,2,9,0,0,0.179,0.22,0.231,0.45,1,0,0,0,9,2,1,15,9,1.67,152,41
" Franco, M",PHI,3B,16,56,5,10,2,0,0,5,1,13,0,0,0.179,0.19,0.214,0.404,0,0,0,1,12,2,1,18,17,1.06,203,58
" Ross, T",SD,P,29,56,6,10,1,0,0,3,3,22,0,0,0.179,0.23,0.196,0.426,0,1,2,1,11,1,0,19,8,2.38,229,63
" Molina, J",TB,C,80,225,4,40,2,0,0,10,14,55,3,0,0.178,0.23,0.187,0.417,0,2,4,2,42,2,8,86,58,1.48,923,247
" Arencibia, J",TEX,1B,62,203,20,36,9,0,10,35,10,62,0,0,0.177,0.239,0.369,0.608,0,7,0,2,75,19,6,45,68,0.66,834,222
" Quentin, C",SD,LF,50,130,9,23,6,0,4,18,17,33,0,0,0.177,0.284,0.315,0.599,0,4,0,4,41,10,5,43,42,1.02,569,155
" Galvis, F",PHI,SS,43,119,14,21,3,1,4,12,8,30,1,0,0.176,0.227,0.319,0.546,0,0,0,1,38,8,0,31,38,0.82,514,128
" Leake, M",CIN,P,37,68,9,12,5,0,2,5,0,34,0,0,0.176,0.188,0.338,0.527,0,1,5,0,23,7,1,18,10,1.8,251,74
" Lutz, D",CIN,1B,28,51,2,9,4,0,0,1,3,19,0,0,0.176,0.222,0.255,0.477,1,0,0,0,13,4,0,11,12,0.92,203,54
" Samardzija, J",OAK,P,17,34,3,6,3,0,0,3,0,10,0,0,0.176,0.167,0.265,0.431,0,0,2,2,9,3,1,10,13,0.77,112,38
" Stewart, I",LAA,3B,24,68,8,12,2,3,2,7,3,31,1,0,0.176,0.222,0.382,0.605,0,1,0,0,26,7,1,15,11,1.36,299,72
" Jackson, E",CHC,P,28,40,2,7,2,0,0,0,0,21,0,0,0.175,0.175,0.225,0.4,0,0,4,0,9,2,0,8,8,1,160,44
" Carp, M",TEX,1B,59,126,11,22,5,1,0,13,16,31,0,1,0.175,0.289,0.23,0.519,0,5,0,2,29,6,6,46,35,1.31,557,149
" Kershaw, C",LAD,P,26,63,5,11,0,1,0,3,4,23,1,0,0.175,0.235,0.206,0.442,0,1,6,0,13,1,1,30,6,5,274,74
" Cole, G",PIT,P,22,46,3,8,0,0,1,2,2,17,0,0,0.174,0.208,0.239,0.447,0,0,4,0,11,1,2,21,6,3.5,205,52
" Turner, J",CHC,P,24,23,1,4,2,0,0,0,1,12,0,0,0.174,0.208,0.261,0.469,0,0,5,0,6,2,0,12,0,*.**,104,29
" McLouth, N",WSH,LF,79,139,10,24,6,0,1,7,16,35,4,1,0.173,0.28,0.237,0.517,1,5,1,1,33,7,0,43,39,1.1,631,162
" Hoes, L",HOU,LF,55,122,12,21,5,0,3,11,10,31,0,0,0.172,0.23,0.287,0.517,0,0,1,3,35,8,5,50,29,1.72,557,136
" Bianchi, J",MIL,SS,29,70,4,12,1,0,0,6,3,17,0,0,0.171,0.203,0.186,0.388,0,0,0,1,13,1,1,23,20,1.15,268,74
" Cashner, A",SD,P,23,35,3,6,1,1,0,2,1,14,0,0,0.171,0.194,0.257,0.452,0,0,6,0,9,2,0,15,6,2.5,138,42
" Furcal, R",MIA,2B,9,35,4,6,0,1,0,2,2,7,0,0,0.171,0.216,0.229,0.445,0,0,0,0,8,1,1,19,4,4.75,152,37
" McDonald, J",LAA,3B,95,76,4,13,2,0,0,5,7,18,1,1,0.171,0.256,0.197,0.453,0,2,5,1,15,2,1,22,30,0.73,361,91
" Dobbs, G",WSH,1B,36,41,0,7,1,0,0,2,1,8,0,0,0.171,0.186,0.195,0.381,0,0,0,1,8,1,0,10,17,0.59,126,43
" Perez, J",SF,RF,61,100,13,17,7,0,1,3,5,25,0,1,0.17,0.224,0.27,0.494,0,2,2,0,27,8,3,30,33,0.91,370,109
" Marte, A",LAA,LF,44,106,8,18,5,1,2,9,6,34,1,0,0.17,0.221,0.292,0.514,0,1,1,0,31,8,2,25,32,0.78,458,114
" Baez, J",CHC,SS,52,213,25,36,6,0,9,20,15,95,5,1,0.169,0.227,0.324,0.551,0,1,0,0,69,15,5,41,46,0.89,939,229
" Adduci, J",TEX,RF,44,101,13,17,3,0,1,8,10,27,3,1,0.168,0.239,0.228,0.467,0,0,1,2,23,4,2,37,25,1.48,453,114
" Singleton, J",HOU,1B,95,310,42,52,13,0,13,44,50,134,2,3,0.168,0.285,0.335,0.62,1,1,0,1,104,26,4,63,66,0.95,1627,362
" Bernadina, R",LAD,LF,53,66,5,11,3,0,1,9,10,19,2,1,0.167,0.304,0.258,0.561,0,3,1,0,17,4,2,22,17,1.29,338,80
" Burns, B",OAK,CF,13,6,4,1,0,0,0,0,0,0,3,1,0.167,0.167,0.167,0.333,0,0,0,0,1,0,0,3,2,1.5,18,6
" Casali, C",TB,C,30,72,10,12,3,0,0,3,8,23,0,0,0.167,0.268,0.208,0.477,0,2,2,0,15,3,2,23,18,1.28,345,84
" Gonzalez, A",DET,SS,9,30,4,5,0,1,0,2,2,4,0,0,0.167,0.219,0.233,0.452,0,0,0,0,7,1,2,12,11,1.09,132,32
" Ibanez, R",KC,LF,90,246,23,41,8,3,5,26,33,59,3,2,0.167,0.264,0.285,0.549,0,0,0,1,70,16,2,82,67,1.22,1121,280
" Rodriguez, G",TEX,SS,7,12,2,2,0,0,0,1,1,5,0,0,0.167,0.231,0.167,0.397,0,0,1,0,2,0,0,4,2,2,51,14
" Ryan, B",NYY,SS,49,114,5,19,4,0,0,8,4,30,0,2,0.167,0.211,0.202,0.413,0,3,1,2,23,4,2,30,40,0.75,479,124
" Snyder, B",TEX,1B,10,30,3,5,1,0,2,3,4,10,0,0,0.167,0.265,0.4,0.665,0,0,0,0,12,3,1,11,5,2.2,141,34
" Walker, C",BAL,1B,6,18,1,3,1,0,1,1,1,9,0,0,0.167,0.211,0.389,0.599,0,0,0,0,7,2,0,3,3,1,85,19
" Williams, J",PHI,P,9,12,0,2,0,0,0,3,0,4,0,0,0.167,0.167,0.167,0.333,0,0,4,0,2,0,0,10,0,*.**,48,16
" Worth, D",DET,SS,18,42,5,7,1,0,0,5,2,12,0,1,0.167,0.217,0.19,0.408,0,1,0,1,8,1,1,10,15,0.67,178,46
" Garcia, L",CWS,2B,73,145,13,24,3,0,1,6,5,48,11,1,0.166,0.192,0.207,0.399,1,0,4,1,30,4,6,63,21,3,540,155
" Drew, S",NYY,2B,85,271,18,44,14,1,7,26,27,75,1,1,0.162,0.237,0.299,0.536,3,0,0,2,81,22,1,62,93,0.67,1259,300
" Jimenez, L",MIL,3B,18,37,3,6,2,0,0,2,0,13,0,0,0.162,0.205,0.216,0.421,0,2,2,0,8,2,1,10,11,0.91,148,41
" Hicks, B",SF,2B,71,204,27,33,6,1,8,22,32,77,0,1,0.162,0.28,0.319,0.599,3,2,3,1,65,15,5,41,62,0.66,985,242
" Franklin, N",TB,SS,28,81,7,13,2,1,1,6,6,32,2,0,0.16,0.222,0.247,0.469,0,1,0,2,20,4,2,20,20,1,348,90
" Getz, C",TOR,2B,10,25,1,4,1,0,0,0,1,4,2,0,0.16,0.222,0.2,0.422,0,1,1,0,5,1,1,14,5,2.8,86,28
" Olt, M",CHC,3B,89,225,23,36,8,0,12,33,25,100,0,1,0.16,0.248,0.356,0.604,0,3,0,5,80,20,3,46,51,0.9,1079,258
" Barton, D",OAK,1B,30,57,7,9,1,0,0,5,5,14,0,0,0.158,0.234,0.175,0.41,0,1,0,1,10,1,0,15,20,0.75,213,64
" Diaz, J",TOR,SS,23,38,3,6,1,0,0,4,3,14,1,0,0.158,0.256,0.184,0.44,0,2,2,0,7,1,1,15,6,2.5,202,45
" Gindl, C",MIL,RF,8,19,0,3,0,0,0,0,4,5,0,0,0.158,0.304,0.158,0.462,0,0,0,0,3,0,0,4,7,0.57,91,23
" Miley, W",ARI,P,31,57,3,9,0,0,0,1,3,14,0,0,0.158,0.2,0.158,0.358,0,0,9,0,9,0,0,37,6,6.17,235,69
" Leon, S",WSH,C,20,64,7,10,1,0,1,3,6,20,0,0,0.156,0.229,0.219,0.447,0,0,0,0,14,2,1,22,13,1.69,277,70
" Minor, M",ATL,P,22,45,4,7,1,0,1,4,1,16,0,0,0.156,0.174,0.244,0.418,0,0,2,0,11,2,0,14,10,1.4,151,48
" Gwynn Jr., T",PHI,CF,80,105,14,16,2,1,0,3,15,23,3,0,0.152,0.264,0.19,0.455,1,1,6,0,20,3,0,40,32,1.25,486,127
" Parrino, A",OAK,SS,21,46,4,7,3,0,1,3,3,14,0,0,0.152,0.216,0.283,0.498,0,1,0,1,13,4,1,16,11,1.45,216,51
" De La Rosa, J",COL,P,30,60,5,9,0,0,0,1,1,26,0,0,0.15,0.164,0.15,0.314,0,0,6,0,9,0,1,29,3,9.67,218,67
" Gomez, H",MIL,2B,15,20,2,3,1,0,0,1,1,9,0,0,0.15,0.19,0.2,0.39,0,0,0,0,4,1,0,4,4,1,86,21
" Maxwell, J",KC,CF,20,40,4,6,1,0,0,3,2,20,0,1,0.15,0.222,0.175,0.397,0,2,0,1,7,1,0,10,5,2,184,45
" Robinson, S",STL,CF,47,60,3,9,1,1,0,4,6,10,0,1,0.15,0.227,0.2,0.427,0,0,0,0,12,2,3,24,20,1.2,239,66
" Ryu, H",LAD,P,24,47,4,7,2,0,0,2,1,17,0,0,0.149,0.167,0.191,0.358,0,0,8,0,9,2,0,23,8,2.88,211,56
" Uggla, D",SF,2B,52,141,14,21,3,0,2,10,11,46,0,0,0.149,0.229,0.213,0.442,0,4,0,1,30,5,3,34,44,0.77,618,157
" Cain, M",SF,P,14,27,1,4,0,0,0,0,2,13,0,0,0.148,0.233,0.148,0.381,0,1,0,0,4,0,0,7,3,2.33,103,30
" Bailey, H",CIN,P,22,41,3,6,0,0,0,3,2,18,0,0,0.146,0.186,0.146,0.332,0,0,8,0,6,0,1,20,6,3.33,171,51
" Shuck, J",CLE,LF,38,110,12,16,1,0,2,9,3,12,2,0,0.145,0.168,0.209,0.377,1,0,1,0,23,3,1,50,34,1.47,354,114
" Anderson, B",COL,P,8,14,0,2,2,0,0,1,0,7,0,0,0.143,0.143,0.286,0.429,0,0,1,0,4,2,0,5,1,5,59,15
" Cingrani, T",CIN,P,13,21,0,3,0,0,0,0,0,5,0,0,0.143,0.143,0.143,0.286,0,0,1,0,3,0,0,11,3,3.67,87,22
" Doubront, F",CHC,P,4,7,0,1,0,0,0,0,1,5,0,0,0.143,0.25,0.143,0.393,0,0,0,0,1,0,0,1,0,*.**,29,8
" Garcia, G",STL,2B,14,14,2,2,1,0,0,1,1,6,0,0,0.143,0.333,0.214,0.548,0,3,0,0,3,1,0,6,0,*.**,70,18
" Nelson, J",MIL,P,14,21,1,3,1,0,0,0,0,7,0,0,0.143,0.143,0.19,0.333,0,0,1,0,4,1,1,10,3,3.33,82,22
" Pederson, J",LAD,CF,18,28,1,4,0,0,0,0,9,11,0,0,0.143,0.351,0.143,0.494,0,0,1,0,4,0,1,8,7,1.14,167,38
" Stauffer, T",SD,P,42,7,0,1,0,0,0,0,0,2,0,0,0.143,0.143,0.143,0.286,0,0,1,0,1,0,0,4,1,4,36,8
" Teagarden, T",NYM,C,9,28,1,4,0,0,1,5,2,7,0,0,0.143,0.2,0.25,0.45,0,0,0,0,7,1,1,12,6,2,115,30
" Wolf, R",LAA,P,6,7,0,1,0,0,0,0,0,1,0,0,0.143,0.143,0.143,0.286,0,0,0,0,1,0,0,1,4,0.25,33,7
" Wilkins, A",CWS,1B,17,43,2,6,2,0,0,2,2,22,0,0,0.14,0.178,0.186,0.364,0,0,0,0,8,2,1,9,7,1.29,196,45
" Almonte, Z",NYY,LF,13,36,2,5,0,0,1,3,0,14,1,0,0.139,0.139,0.222,0.361,0,0,0,0,8,1,1,9,9,1,129,36
" McCarthy, B",NYY,P,16,29,0,4,0,0,0,3,0,11,0,0,0.138,0.138,0.138,0.276,0,0,3,0,4,0,0,16,1,16,115,32
" Anna, D",PIT,SS,12,22,3,3,1,0,1,3,2,6,0,0,0.136,0.2,0.318,0.518,0,0,0,1,7,2,0,5,9,0.56,100,25
" Kendrick, K",PHI,P,31,66,2,9,1,0,0,1,1,31,0,0,0.136,0.149,0.152,0.301,0,0,4,0,10,1,2,23,9,2.56,260,71
" Pena, C",TEX,1B,18,59,4,8,3,0,1,2,4,11,1,0,0.136,0.19,0.237,0.428,0,0,0,0,14,4,1,20,21,0.95,212,63
" Hammel, J",OAK,P,19,37,2,5,0,0,0,3,1,14,0,0,0.135,0.158,0.135,0.293,0,0,5,0,5,0,1,19,5,3.8,144,43
" Nady, X",SEA,LF,22,37,4,5,1,0,3,4,5,9,0,0,0.135,0.238,0.405,0.644,0,0,0,0,15,4,4,22,5,4.4,179,42
" Hayes, B",KC,C,27,52,3,7,1,0,1,2,1,12,0,0,0.135,0.151,0.212,0.362,0,0,0,0,11,2,1,17,17,1,160,53
" Burnett, A",PHI,P,30,60,5,8,2,0,0,1,3,23,0,0,0.133,0.175,0.167,0.341,0,0,2,0,10,2,2,25,8,3.13,260,65
" Giambi, J",CLE,DH,26,60,3,8,2,0,2,5,9,12,0,0,0.133,0.257,0.267,0.524,2,1,0,0,16,4,3,17,26,0.65,262,70
" Lackey, J",STL,P,9,15,1,2,0,0,0,0,0,5,0,0,0.133,0.133,0.133,0.267,0,0,4,0,2,0,0,6,6,1,57,19
" Triunfel, C",LAD,SS,12,15,3,2,0,0,1,1,1,5,0,0,0.133,0.188,0.333,0.521,0,0,0,0,5,1,0,2,6,0.33,70,16
" Cueto, J",CIN,P,32,68,3,9,0,0,0,3,2,20,0,0,0.132,0.157,0.132,0.289,0,0,12,0,9,0,1,42,10,4.2,282,82
" Souza Jr., S",WSH,RF,21,23,2,3,0,0,2,2,3,7,0,0,0.13,0.231,0.391,0.622,0,0,0,0,9,2,1,8,6,1.33,109,26
" Martinez, M",PIT,2B,26,39,2,5,1,0,0,2,4,13,0,0,0.128,0.209,0.154,0.363,1,0,1,0,6,1,0,17,5,3.4,168,44
" Cobb, A",TB,P,4,8,0,1,1,0,0,1,0,2,0,0,0.125,0.222,0.25,0.472,0,1,0,0,2,1,0,2,3,0.67,32,9
" Fernandez, J",MIA,P,8,16,1,2,0,0,0,1,0,6,0,0,0.125,0.125,0.125,0.25,0,0,2,0,2,0,0,8,2,4,68,18
" Hassan, A",BOS,RF,3,8,1,1,0,0,0,0,1,5,0,0,0.125,0.222,0.125,0.347,0,0,0,0,1,0,0,2,0,*.**,42,9
" Heaney, A",MIA,P,7,8,0,1,0,0,0,0,0,2,0,0,0.125,0.125,0.125,0.25,0,0,1,0,1,0,0,4,2,2,33,9
" Hendricks, K",CHC,P,13,24,1,3,0,0,0,1,3,11,0,0,0.125,0.222,0.125,0.347,0,0,3,0,3,0,0,9,4,2.25,115,30
