RK,Player,Team,W,L,ERA,G,GS,SV,SVO,IP,H,R,ER,HR,BB,SO,AVG,WHIP,CG,SHO,HB,IBB,GF,HLD,GIDP,GO,AO,WP,BK,SB,CS,PK,TBF,NP,WPCT,GO_AO,OBP,SLG,OPS,K_9,BB_9,H_9,K_BB,P_IP
451," Guerra, D",LAA,3,0,3.21,44,0,0,4,53.1,52,23,19,6,7,36,0.249,1.11,0,0,2,0,11,5,3,62,61,2,1,1,0,0,220,901,1,1.02,0.279,0.392,0.671,6.08,1.18,8.78,5.14,16.89
452," Hembree, H",BOS,4,1,2.65,38,0,0,2,51,51,23,15,6,17,47,0.249,1.33,0,0,0,1,8,6,2,44,64,0,0,6,1,0,223,862,0.8,0.69,0.305,0.39,0.695,8.29,3,9,2.76,16.9
453," Samardzija, J",SF,12,11,3.81,32,32,0,0,203.1,190,88,86,24,54,167,0.249,1.2,1,0,1,4,0,0,19,227,190,2,0,13,6,0,829,3190,0.522,1.19,0.298,0.412,0.71,7.39,2.39,8.41,3.09,15.69
454," Bailey, A",LAA,3,1,5.36,45,0,6,7,43.2,41,26,26,7,17,41,0.248,1.33,0,0,2,0,14,5,2,42,47,3,1,2,1,0,190,795,0.75,0.89,0.321,0.436,0.757,8.45,3.5,8.45,2.41,18.21
455," Perez, O",WSH,2,3,4.95,64,0,0,1,40,38,22,22,4,20,46,0.248,1.45,0,0,7,3,7,15,4,35,36,5,0,2,0,0,182,723,0.4,0.97,0.359,0.392,0.751,10.35,4.5,8.55,2.3,18.08
456," Cole, A",WSH,1,2,5.17,8,8,0,0,38.1,37,24,22,7,14,39,0.248,1.33,0,0,2,1,0,0,0,21,55,1,0,2,1,0,168,674,0.333,0.38,0.315,0.463,0.779,9.16,3.29,8.69,2.79,17.58
457," Bauer, T",CLE,12,8,4.26,35,28,0,0,190,179,96,90,20,70,168,0.248,1.31,1,0,9,1,3,0,12,217,168,3,0,5,5,0,811,3092,0.6,1.29,0.32,0.393,0.712,7.96,3.32,8.48,2.4,16.27
458," Boshers, B",MIN,2,0,4.25,37,0,0,0,36,35,21,17,3,7,37,0.248,1.17,0,0,1,1,9,2,2,40,32,1,0,5,0,0,152,542,1,1.25,0.283,0.376,0.659,9.25,1.75,8.75,5.29,15.06
459," Henderson, J",NYM,2,2,4.11,44,0,0,2,35,34,17,16,7,14,40,0.248,1.37,0,0,2,0,8,11,1,18,47,0,1,4,0,0,155,648,0.5,0.38,0.325,0.46,0.785,10.29,3.6,8.74,2.86,18.51
460," Barnes, M",BOS,4,3,4.05,62,0,1,2,66.2,62,32,30,6,31,71,0.248,1.4,0,0,3,1,13,16,3,59,61,4,0,7,5,0,287,1195,0.571,0.97,0.337,0.372,0.709,9.59,4.19,8.37,2.29,17.93
461," Manaea, S",OAK,7,9,3.86,25,24,0,0,144.2,135,65,62,20,37,124,0.248,1.19,0,0,4,1,0,0,13,140,154,3,0,3,4,3,594,2169,0.438,0.91,0.298,0.415,0.713,7.71,2.3,8.4,3.35,14.99
462," Putnam, Z",CWS,1,0,2.3,25,0,0,0,27.1,25,7,7,2,11,30,0.248,1.32,0,0,0,1,6,2,1,21,27,2,0,3,1,0,114,449,1,0.78,0.316,0.327,0.643,9.88,3.62,8.23,2.73,16.43
463," Walker, T",SEA,8,11,4.22,25,25,0,0,134.1,129,75,63,27,37,119,0.247,1.24,1,1,8,2,0,0,8,143,137,4,1,16,1,0,573,2311,0.421,1.04,0.305,0.462,0.767,7.97,2.48,8.64,3.22,17.2
464," LeBlanc, W",PIT,4,0,3.77,19,8,2,2,62,59,30,26,14,11,51,0.247,1.13,0,0,0,0,7,1,5,55,76,0,0,0,2,0,252,945,1,0.72,0.278,0.498,0.776,7.4,1.6,8.56,4.64,15.24
465," Smith, J",CIN,3,3,4.68,32,2,0,0,59.2,57,32,31,11,26,48,0.247,1.39,0,0,1,1,8,1,1,53,75,1,0,8,2,0,260,1042,0.5,0.71,0.324,0.433,0.757,7.24,3.92,8.6,1.85,17.46
466," Quintana, J",CWS,13,12,3.2,32,32,0,0,208,192,76,74,22,50,181,0.246,1.16,0,0,4,1,0,0,18,184,226,10,1,6,3,2,837,3282,0.52,0.81,0.295,0.393,0.687,7.83,2.16,8.31,3.62,15.78
467," Clevinger, M",CLE,3,3,5.26,17,10,0,0,53,50,31,31,8,29,50,0.246,1.49,0,0,0,0,3,0,1,47,57,2,0,5,0,0,233,967,0.5,0.82,0.339,0.429,0.768,8.49,4.92,8.49,1.72,18.25
468," Smith, J",CHC,2,5,3.46,54,0,6,9,52,47,20,20,8,18,40,0.246,1.25,0,0,6,3,19,7,4,60,46,0,1,1,4,4,217,815,0.286,1.3,0.329,0.387,0.716,6.92,3.12,8.13,2.22,15.67
469," Santana, E",MIN,7,11,3.38,30,30,0,0,181.1,168,78,68,19,53,149,0.245,1.22,2,1,4,2,0,0,20,182,192,11,3,5,1,0,748,2931,0.389,0.95,0.301,0.381,0.682,7.4,2.63,8.34,2.81,16.16
470," Santiago, H",MIN,13,10,4.7,33,33,0,0,182,169,100,95,33,79,144,0.245,1.36,0,0,5,0,0,0,11,151,237,3,1,9,7,4,785,3172,0.565,0.64,0.324,0.449,0.774,7.12,3.91,8.36,1.82,17.43
471," Barnes, J",MIL,0,1,2.7,27,0,1,1,26.2,24,9,8,1,6,26,0.245,1.13,0,0,0,1,7,0,3,25,25,2,0,1,1,0,106,405,0,1,0.286,0.327,0.612,8.78,2.03,8.1,4.33,15.19
472," Tazawa, J",BOS,3,2,4.17,53,0,0,2,49.2,47,23,23,9,14,54,0.245,1.23,0,0,1,1,5,16,2,36,56,4,0,5,1,0,208,838,0.6,0.64,0.298,0.432,0.73,9.79,2.54,8.52,3.86,16.87
473," Moore, M",SF,13,12,4.08,33,33,0,0,198.1,184,93,90,25,72,178,0.245,1.29,0,0,6,1,0,0,11,165,233,6,1,4,4,2,838,3285,0.52,0.71,0.314,0.38,0.694,8.08,3.27,8.35,2.47,16.56
474," Wood, A",LAD,1,4,3.73,14,10,0,0,60.1,56,30,25,5,20,66,0.245,1.26,0,0,3,0,0,0,5,64,45,4,0,2,3,2,255,985,0.2,1.42,0.311,0.349,0.66,9.85,2.98,8.35,3.3,16.33
475," Altavilla, D",SEA,0,0,0.73,15,0,0,1,12.1,11,1,1,0,1,10,0.244,0.97,0,0,1,0,7,1,1,16,9,1,0,2,0,0,48,172,.---,1.78,0.271,0.289,0.56,7.3,0.73,8.03,10,13.95
476," Belisle, M",WSH,0,0,1.76,40,0,0,0,46,43,13,9,2,7,32,0.244,1.09,0,0,1,3,6,4,4,54,49,2,0,1,2,0,186,671,.---,1.1,0.276,0.335,0.611,6.26,1.37,8.41,4.57,14.59
477," Dyson, S",TEX,3,2,2.43,73,0,38,43,70.1,63,19,19,5,23,55,0.244,1.22,0,0,3,0,53,10,12,103,38,3,0,5,2,0,285,990,0.6,2.71,0.313,0.345,0.658,7.04,2.94,8.06,2.39,14.08
477," Romero, E",TB,2,0,5.91,52,0,1,2,45.2,42,31,30,7,28,50,0.244,1.53,0,0,0,1,15,6,3,35,49,1,0,1,0,0,204,811,1,0.71,0.343,0.395,0.738,9.85,5.52,8.28,1.79,17.76
479," Warren, A",NYY,7,4,4.68,58,1,0,3,65.1,59,37,34,11,29,52,0.244,1.35,0,0,1,6,7,12,3,65,71,3,0,4,3,0,277,1185,0.636,0.92,0.325,0.417,0.742,7.16,3.99,8.13,1.79,18.14
480," Tillman, C",BAL,16,6,3.77,30,30,0,0,172,155,73,72,19,66,140,0.244,1.28,0,0,7,1,0,0,20,168,179,9,0,0,4,0,715,2936,0.727,0.94,0.32,0.412,0.732,7.33,3.45,8.11,2.12,17.07
481," Swarzak, A",NYY,1,2,5.52,26,0,0,1,31,28,19,19,10,7,31,0.243,1.13,0,0,1,0,6,1,3,30,27,1,0,2,0,0,124,488,0.333,1.11,0.29,0.557,0.847,9,2.03,8.13,4.43,15.74
482," Hamels, C",TEX,15,5,3.32,32,32,0,0,200.2,185,83,74,24,77,200,0.243,1.31,0,0,8,1,0,0,19,216,162,4,1,23,5,3,848,3253,0.75,1.33,0.319,0.38,0.699,8.97,3.45,8.3,2.6,16.21
483," Hellickson, J",PHI,12,10,3.71,32,32,0,0,189,173,86,78,24,45,154,0.243,1.15,1,1,6,0,0,0,21,202,192,6,1,10,3,0,772,2925,0.545,1.05,0.292,0.418,0.709,7.33,2.14,8.24,3.42,15.48
484," Ramos, E",PHI,1,3,3.83,42,0,0,2,40,36,18,17,5,11,40,0.243,1.18,0,0,0,1,6,15,2,33,42,1,1,2,3,0,160,612,0.25,0.79,0.296,0.392,0.687,9,2.48,8.1,3.64,15.3
485," Gray, J",COL,10,10,4.61,29,29,0,0,168,153,92,86,18,59,185,0.243,1.26,1,1,12,2,0,0,10,159,143,7,0,10,2,3,712,2793,0.5,1.11,0.317,0.386,0.703,9.91,3.16,8.2,3.14,16.63
486," Syndergaard, N",NYM,14,9,2.6,31,30,0,0,183.2,168,61,53,11,43,218,0.243,1.15,0,0,2,2,0,1,14,189,124,10,1,48,9,1,744,2935,0.609,1.52,0.287,0.351,0.639,10.68,2.11,8.23,5.07,15.98
487," Quackenbush, K",SD,7,7,3.92,60,0,2,3,59.2,55,27,26,8,22,42,0.242,1.29,0,0,0,2,17,9,2,56,78,2,0,7,1,0,253,1025,0.5,0.72,0.307,0.436,0.743,6.34,3.32,8.3,1.91,17.18
488," Barnette, T",TEX,7,3,2.09,53,0,0,1,60.1,54,16,14,4,16,49,0.242,1.16,0,0,4,1,9,15,10,66,57,6,0,3,1,0,246,921,0.7,1.16,0.302,0.336,0.638,7.31,2.39,8.06,3.06,15.27
489," Morton, C",PHI,1,1,4.15,4,4,0,0,17.1,15,8,8,1,8,19,0.242,1.33,0,0,0,0,0,0,2,22,7,1,1,1,1,0,71,276,0.5,3.14,0.329,0.323,0.651,9.87,4.15,7.79,2.38,15.92
490," Rodriguez, E",BOS,3,7,4.71,20,20,0,0,107,99,58,56,16,40,100,0.241,1.3,0,0,3,1,0,0,3,80,136,0,0,2,2,0,458,1854,0.3,0.59,0.311,0.417,0.728,8.41,3.36,8.33,2.5,17.33
491," Duffy, D",KC,12,3,3.51,42,26,0,0,179.2,163,71,70,27,42,188,0.241,1.14,1,0,7,0,5,2,13,136,195,4,0,1,3,4,731,2707,0.8,0.7,0.292,0.419,0.71,9.42,2.1,8.17,4.48,15.07
492," Manship, J",CLE,2,1,3.12,53,0,0,1,43.1,40,20,15,7,22,36,0.241,1.43,0,0,0,2,8,6,5,55,36,0,0,0,1,0,189,744,0.667,1.53,0.328,0.422,0.75,7.48,4.57,8.31,1.64,17.17
493," Farquhar, D",TB,1,0,3.06,35,0,0,1,35.1,33,14,12,8,15,46,0.241,1.36,0,0,4,1,11,7,1,29,31,1,0,2,0,0,158,670,1,0.94,0.333,0.453,0.786,11.72,3.82,8.41,3.07,18.96
494," Odorizzi, J",TB,10,6,3.69,33,33,0,0,187.2,170,80,77,29,54,166,0.241,1.19,0,0,4,3,0,0,14,156,223,3,1,5,6,2,773,3308,0.625,0.7,0.296,0.419,0.715,7.96,2.59,8.15,3.07,17.63
495," Cessa, L",NYY,4,4,4.35,17,9,0,0,70.1,64,36,34,16,14,46,0.241,1.11,0,0,3,0,5,0,3,80,78,2,0,4,1,0,285,1052,0.5,1.03,0.285,0.459,0.744,5.89,1.79,8.19,3.29,14.96
496," Estevez, C",COL,3,7,5.24,63,0,11,18,55,50,32,32,6,28,59,0.24,1.42,0,0,5,4,26,11,1,45,59,3,0,7,1,0,246,1025,0.3,0.76,0.339,0.389,0.728,9.65,4.58,8.18,2.11,18.64
497," Vizcaino, A",ATL,1,4,4.42,43,0,10,14,38.2,37,25,19,3,26,50,0.24,1.63,0,0,1,3,24,0,2,38,30,3,1,2,0,0,182,720,0.2,1.27,0.354,0.331,0.685,11.64,6.05,8.61,1.92,18.62
498," Carrasco, C",CLE,11,8,3.32,25,25,0,0,146.1,134,64,54,21,34,150,0.24,1.15,1,1,3,2,0,0,9,157,121,4,1,4,4,1,599,2246,0.579,1.3,0.286,0.425,0.711,9.23,2.09,8.24,4.41,15.35
499," Lopez, J",SF,1,3,4.05,68,0,1,3,26.2,24,13,12,3,15,15,0.24,1.46,0,0,2,0,6,20,4,44,18,0,0,0,0,0,118,443,0.25,2.44,0.35,0.36,0.71,5.06,5.06,8.1,1,16.61
499," Paulino, D",HOU,0,1,5.14,3,1,0,0,7,6,4,4,0,3,2,0.24,1.29,0,0,1,0,1,0,2,8,9,2,0,1,0,0,29,126,0,0.89,0.345,0.32,0.665,2.57,3.86,7.71,0.67,18
499," Simmons, S",ATL,0,0,1.35,7,0,0,0,6.2,6,1,1,0,0,3,0.24,0.9,0,0,0,0,2,0,1,12,4,0,0,0,0,0,25,102,.---,3,0.24,0.32,0.56,4.05,0,8.1,*.**,15.3
502," Robles, H",NYM,6,4,3.48,68,0,1,3,77.2,69,32,30,7,36,85,0.24,1.35,0,0,1,4,15,13,6,47,93,3,0,8,3,0,331,1376,0.6,0.51,0.321,0.382,0.703,9.85,4.17,8,2.36,17.72
503," Hernandez, F",SEA,11,8,3.82,25,25,0,0,153.1,138,76,65,19,65,122,0.239,1.32,0,0,10,0,0,0,17,191,129,6,0,16,4,3,655,2453,0.579,1.48,0.327,0.392,0.718,7.16,3.82,8.1,1.88,16
504," Hammel, J",CHC,15,10,3.83,30,30,0,0,166.2,148,77,71,25,53,144,0.239,1.21,0,0,9,0,0,0,14,170,168,9,0,15,2,2,692,2623,0.6,1.01,0.307,0.423,0.729,7.78,2.86,7.99,2.72,15.74
505," Richards, G",LAA,1,3,2.34,6,6,0,0,34.2,31,16,9,2,15,34,0.238,1.33,0,0,1,1,0,0,4,37,30,3,0,4,1,0,148,615,0.25,1.23,0.322,0.362,0.683,8.83,3.89,8.05,2.27,17.74
506," Collmenter, J",ATL,3,0,3.7,18,3,0,0,41.1,36,17,17,7,16,33,0.238,1.26,0,0,3,1,10,0,6,49,36,0,0,2,1,0,173,687,1,1.36,0.324,0.424,0.747,7.19,3.48,7.84,2.06,16.62
507," Cueto, J",SF,18,5,2.79,32,32,0,0,219.2,195,71,68,15,45,198,0.238,1.09,5,2,8,1,0,0,13,258,177,3,1,4,7,5,881,3299,0.783,1.46,0.284,0.35,0.633,8.11,1.84,7.99,4.4,15.02
508," Burnett, S",WSH,0,0,3.18,10,0,0,0,5.2,5,2,2,1,1,3,0.238,1.06,0,0,0,0,2,0,0,7,6,0,0,0,1,0,22,88,.---,1.17,0.273,0.476,0.749,4.76,1.59,7.94,3,15.53
508," Maurer, B",SD,0,5,4.52,71,0,13,19,69.2,65,37,35,7,23,72,0.238,1.26,0,0,2,5,36,13,2,57,80,3,0,3,1,0,300,1229,0,0.71,0.301,0.385,0.686,9.3,2.97,8.4,3.13,17.64
508," Morris, B",MIA,0,0,3.06,24,0,1,3,17.2,15,7,6,4,10,13,0.238,1.42,0,0,1,1,4,6,2,22,13,0,0,2,1,0,74,282,.---,1.69,0.351,0.444,0.796,6.62,5.09,7.64,1.3,15.96
511," Archer, C",TB,9,19,4.02,33,33,0,0,201.1,183,100,90,30,67,233,0.238,1.24,0,0,3,0,0,0,12,192,171,11,0,13,5,1,850,3409,0.321,1.12,0.3,0.403,0.703,10.42,3,8.18,3.48,16.93
512," Geltz, S",TB,0,2,5.74,27,0,0,1,26.2,24,17,17,11,9,23,0.238,1.24,0,0,1,0,11,1,1,13,42,3,0,2,1,0,112,465,0,0.31,0.304,0.574,0.878,7.76,3.04,8.1,2.56,17.44
513," Wimmers, A",MIN,1,3,4.15,16,0,0,1,17.1,14,8,8,2,11,14,0.237,1.44,0,0,0,1,2,1,3,21,12,0,0,0,0,0,72,306,0.25,1.75,0.347,0.407,0.754,7.27,5.71,7.27,1.27,17.65
514," Ohlendorf, R",CIN,5,7,4.66,64,0,2,5,65.2,59,35,34,14,32,68,0.237,1.39,0,0,6,1,34,3,4,44,81,4,0,5,2,0,290,1138,0.417,0.54,0.338,0.454,0.792,9.32,4.39,8.09,2.13,17.33
515," Armstrong, S",CLE,0,0,2.53,10,0,0,0,10.2,9,3,3,1,5,7,0.237,1.31,0,0,0,2,2,0,1,13,10,1,0,1,0,0,44,201,.---,1.3,0.326,0.342,0.668,5.91,4.22,7.59,1.4,18.84
515," Morris, A",CIN,0,0,6.3,7,0,0,0,10,9,7,7,2,8,9,0.237,1.7,0,0,0,0,3,0,0,9,12,0,0,0,0,0,47,192,.---,0.75,0.362,0.474,0.835,8.1,7.2,8.1,1.13,19.2
515," Wagner, T",ARI,1,0,1.8,3,0,0,0,10,9,3,2,0,2,7,0.237,1.1,0,0,0,0,0,0,1,13,9,0,0,0,0,0,40,145,1,1.44,0.275,0.316,0.591,6.3,1.8,8.1,3.5,14.5
518," Romo, S",SF,1,0,2.64,40,0,4,4,30.2,26,9,9,5,7,33,0.236,1.08,0,0,0,1,13,14,4,22,29,1,0,2,3,0,117,469,1,0.76,0.282,0.427,0.709,9.68,2.05,7.63,4.71,15.29
519," Kela, K",TEX,5,1,6.09,35,0,0,1,34,30,23,23,6,17,45,0.236,1.38,0,0,3,0,2,15,4,32,23,2,1,1,1,0,150,632,0.833,1.39,0.338,0.441,0.779,11.91,4.5,7.94,2.65,18.59
520," Kennedy, I",KC,11,11,3.68,33,33,0,0,195.2,173,81,80,33,66,184,0.236,1.22,0,0,13,1,0,0,9,134,248,4,0,6,10,1,818,3378,0.5,0.54,0.308,0.413,0.722,8.46,3.04,7.96,2.79,17.26
521," Finnegan, B",CIN,10,11,3.98,31,31,0,0,172,150,86,76,29,84,145,0.236,1.36,1,0,4,2,0,0,17,161,190,6,2,15,6,3,734,2884,0.476,0.85,0.326,0.421,0.748,7.59,4.4,7.85,1.73,16.77
522," Tanaka, M",NYY,14,4,3.07,31,31,0,0,199.2,179,75,68,22,36,165,0.236,1.08,0,0,3,0,0,0,10,230,192,7,0,7,3,0,805,2935,0.778,1.2,0.272,0.373,0.645,7.44,1.62,8.07,4.58,14.7
523," Cingrani, T",CIN,2,5,4.14,65,0,17,23,63,54,30,29,5,37,49,0.236,1.44,0,0,3,1,34,8,5,68,60,3,1,0,5,4,271,1095,0.286,1.13,0.348,0.371,0.719,7,5.29,7.71,1.32,17.38
524," Lewis, C",TEX,6,5,3.71,19,19,0,0,116.1,103,53,48,19,28,73,0.236,1.13,1,0,3,0,0,0,9,107,158,1,0,2,5,0,472,1750,0.545,0.68,0.285,0.412,0.696,5.65,2.17,7.97,2.61,15.04
525," Johnson, J",ATL,2,6,3.06,65,0,20,23,64.2,57,23,22,3,20,68,0.236,1.19,0,0,3,0,36,8,9,76,42,6,0,3,0,1,266,1054,0.25,1.81,0.301,0.331,0.631,9.46,2.78,7.93,3.4,16.3
526," Rodriguez, J",PHI,0,0,2.79,12,0,0,0,9.2,8,3,3,0,4,7,0.235,1.24,0,0,1,1,1,3,3,11,8,0,0,1,0,0,39,151,.---,1.38,0.333,0.265,0.598,6.52,3.72,7.45,1.75,15.62
527," Wright, S",BOS,13,6,3.33,24,24,0,0,156.2,138,74,58,12,57,127,0.235,1.24,4,1,8,1,0,0,16,157,169,10,0,8,4,1,656,2496,0.684,0.93,0.31,0.342,0.653,7.3,3.27,7.93,2.23,15.93
528," Salazar, D",CLE,11,6,3.87,25,25,0,0,137.1,121,61,59,16,63,161,0.235,1.34,0,0,2,3,0,0,9,122,115,9,3,4,5,1,584,2403,0.647,1.06,0.318,0.379,0.697,10.55,4.13,7.93,2.56,17.5
529," Casilla, S",SF,2,5,3.57,62,0,31,40,58,50,23,23,8,19,65,0.235,1.19,0,0,5,2,44,3,6,58,44,4,2,4,1,0,241,950,0.286,1.32,0.311,0.399,0.71,10.09,2.95,7.76,3.42,16.38
530," Bastardo, A",PIT,3,0,4.52,69,0,0,2,67.2,60,37,34,11,32,74,0.234,1.36,0,0,4,3,11,15,2,45,82,6,4,12,1,1,297,1223,1,0.55,0.325,0.422,0.747,9.84,4.26,7.98,2.31,18.07
530," Giles, K",HOU,2,5,4.11,69,0,15,20,65.2,60,32,30,8,25,102,0.234,1.29,0,0,2,1,24,18,0,50,47,14,0,5,0,0,286,1117,0.286,1.06,0.306,0.402,0.709,13.98,3.43,8.22,4.08,17.01
532," Ryan, K",DET,4,2,3.07,56,0,0,1,55.2,48,21,19,2,15,35,0.234,1.13,0,0,3,5,14,4,7,81,44,1,0,4,2,1,226,837,0.667,1.84,0.295,0.341,0.636,5.66,2.43,7.76,2.33,15.04
533," Goeddel, E",NYM,2,2,4.54,36,0,0,1,35.2,33,20,18,5,14,36,0.234,1.32,0,0,1,1,10,3,0,23,50,5,0,1,1,0,157,630,0.5,0.46,0.306,0.404,0.71,9.08,3.53,8.33,2.57,17.66
534," Grimm, J",CHC,2,1,4.1,68,0,0,0,52.2,47,24,24,5,23,65,0.234,1.33,0,0,1,2,11,10,0,42,47,7,0,4,5,1,225,906,0.667,0.89,0.316,0.363,0.679,11.11,3.93,8.03,2.83,17.2
535," Martinez, C",STL,16,9,3.04,31,31,0,0,195.1,169,68,66,15,70,174,0.233,1.22,0,0,11,1,0,0,33,245,140,8,0,12,3,0,809,3028,0.64,1.75,0.31,0.333,0.643,8.02,3.23,7.79,2.49,15.5
536," Cunniff, B",ATL,2,0,4.24,15,0,0,0,17,14,9,8,2,9,16,0.233,1.35,0,0,2,1,3,0,0,7,26,1,0,0,2,0,74,304,1,0.27,0.347,0.417,0.764,8.47,4.76,7.41,1.78,17.88
536," Gearrin, C",SF,3,2,4.28,56,0,3,7,48.1,42,24,23,4,14,45,0.233,1.16,0,0,1,2,10,15,7,60,35,1,0,9,0,0,197,732,0.6,1.71,0.289,0.361,0.65,8.38,2.61,7.82,3.21,15.14
538," Tepera, R",TOR,0,1,2.95,20,0,0,0,18.1,17,8,6,1,8,18,0.233,1.36,0,0,3,1,13,0,0,23,16,3,0,0,0,0,85,290,0,1.44,0.333,0.301,0.635,8.84,3.93,8.35,2.25,15.82
539," Bleier, R",NYY,0,0,1.96,23,0,0,0,23,20,6,5,0,4,13,0.233,1.04,0,0,1,0,8,2,3,35,19,0,0,2,0,0,92,349,.---,1.84,0.272,0.314,0.586,5.09,1.57,7.83,3.25,15.17
539," Patton, S",CHC,1,1,5.48,16,0,0,0,21.1,20,16,13,3,14,22,0.233,1.59,0,0,1,0,7,1,0,19,25,0,0,2,1,0,101,391,0.5,0.76,0.347,0.372,0.719,9.28,5.91,8.44,1.57,18.33
541," Gustave, J",HOU,1,0,3.52,14,0,0,0,15.1,13,6,6,2,4,16,0.232,1.11,0,0,0,0,4,0,1,13,14,2,0,1,2,1,60,238,1,0.93,0.283,0.393,0.676,9.39,2.35,7.63,4,15.52
541," May, T",MIN,2,2,5.27,44,0,0,2,42.2,39,26,25,7,17,60,0.232,1.31,0,0,2,1,10,6,1,27,42,10,0,4,1,0,187,841,0.5,0.64,0.31,0.446,0.757,12.66,3.59,8.23,3.53,19.71
543," Shreve, C",NYY,2,1,5.18,37,0,1,1,33,29,19,19,8,13,33,0.232,1.27,0,0,3,0,11,1,0,34,30,0,0,1,1,0,142,569,0.667,1.13,0.319,0.504,0.823,9,3.55,7.91,2.54,17.24
544," Salas, F",NYM,3,7,3.91,75,0,6,11,73.2,63,32,32,12,19,64,0.232,1.11,0,0,0,1,24,20,6,59,88,1,0,4,2,0,293,1212,0.3,0.67,0.28,0.419,0.699,7.82,2.32,7.7,3.37,16.45
545," Farmer, B",DET,0,1,4.6,14,1,0,0,29.1,25,15,15,4,20,27,0.231,1.53,0,0,1,1,7,0,3,33,25,2,0,2,0,0,131,505,0,1.32,0.354,0.417,0.771,8.28,6.14,7.67,1.35,17.22
546," Robertson, D",CWS,5,3,3.47,62,0,37,44,62.1,53,24,24,6,32,75,0.231,1.36,0,0,1,4,48,0,3,54,52,1,0,7,0,0,267,1050,0.625,1.04,0.326,0.358,0.684,10.83,4.62,7.65,2.34,16.84
546," Vincent, N",SEA,4,4,3.73,60,0,3,9,60.1,53,26,25,11,15,65,0.231,1.13,0,0,1,5,15,17,4,43,70,0,0,1,0,0,247,935,0.5,0.61,0.28,0.419,0.7,9.7,2.24,7.91,4.33,15.5
548," Happ, J",TOR,20,4,3.18,32,32,0,0,195,168,72,69,22,60,163,0.231,1.17,0,0,6,0,0,0,21,194,205,3,2,7,1,0,796,3033,0.833,0.95,0.295,0.371,0.665,7.52,2.77,7.75,2.72,15.55
549," Clippard, T",NYY,4,6,3.57,69,0,3,6,63,54,27,25,10,26,72,0.231,1.27,0,0,1,2,17,25,2,38,71,5,3,2,4,0,262,1059,0.4,0.54,0.31,0.406,0.716,10.29,3.71,7.71,2.77,16.81
549," Doolittle, S",OAK,2,3,3.23,44,0,4,6,39,33,14,14,6,8,45,0.231,1.05,0,0,0,2,13,10,1,20,49,1,0,0,1,1,155,595,0.4,0.41,0.272,0.434,0.705,10.38,1.85,7.62,5.63,15.26
549," Mills, A",KC,0,0,13.5,3,0,0,0,3.1,3,5,5,0,5,4,0.231,2.4,0,0,1,0,2,0,0,3,3,0,0,0,0,0,19,86,.---,1,0.474,0.385,0.858,10.8,13.5,8.1,0.8,25.8
549," Rivero, F",PIT,1,6,4.09,75,0,1,4,77,66,39,35,7,33,92,0.231,1.29,0,0,6,3,11,26,9,75,55,3,0,1,2,1,327,1294,0.143,1.36,0.321,0.35,0.671,10.75,3.86,7.71,2.79,16.81
553," Fulmer, M",DET,11,7,3.06,26,26,0,0,159,136,57,54,16,42,132,0.231,1.12,1,1,9,1,0,0,17,179,149,1,1,4,2,0,647,2473,0.611,1.2,0.291,0.361,0.652,7.47,2.38,7.7,3.14,15.55
554," Shaw, B",CLE,2,5,3.24,75,0,1,4,66.2,56,26,24,8,28,69,0.23,1.26,0,0,1,3,9,25,8,78,43,2,0,5,1,1,275,1158,0.286,1.81,0.311,0.374,0.686,9.32,3.78,7.56,2.46,17.37
555," Abad, F",BOS,1,6,3.66,57,0,1,5,46.2,40,20,19,4,22,41,0.23,1.33,0,0,1,2,15,8,7,45,49,1,1,3,0,0,198,784,0.143,0.92,0.318,0.339,0.657,7.91,4.24,7.71,1.86,16.8
556," Layne, T",NYY,2,1,3.63,63,0,1,3,44.2,37,18,18,3,21,38,0.23,1.3,0,0,3,3,16,12,3,49,39,2,0,1,5,1,187,697,0.667,1.26,0.33,0.323,0.653,7.66,4.23,7.46,1.81,15.6
557," Porcello, R",BOS,22,4,3.15,33,33,0,0,223,193,85,78,23,32,189,0.23,1.01,3,0,13,0,0,0,16,232,231,3,0,7,3,0,890,3410,0.846,1,0.268,0.367,0.635,7.63,1.29,7.79,5.91,15.29
558," Blevins, J",NYM,4,2,2.79,73,0,2,3,42,36,14,13,4,15,52,0.229,1.21,0,0,1,3,8,16,1,31,43,1,0,3,0,0,178,728,0.667,0.72,0.295,0.331,0.627,11.14,3.21,7.71,3.47,17.33
558," Cedeno, X",TB,3,4,3.7,54,0,0,5,41.1,36,17,17,2,13,43,0.229,1.19,0,0,0,1,7,19,2,45,36,3,0,1,0,0,174,692,0.429,1.25,0.285,0.312,0.597,9.36,2.83,7.84,3.31,16.74
560," Broxton, J",STL,4,2,4.3,66,0,0,3,60.2,52,32,29,7,24,57,0.229,1.25,0,0,3,5,14,12,1,69,54,1,0,6,1,0,259,1002,0.667,1.28,0.307,0.366,0.673,8.46,3.56,7.71,2.38,16.52
561," Maeda, K",LAD,16,11,3.48,32,32,0,0,175.2,150,72,68,20,50,179,0.229,1.14,0,0,8,6,0,0,10,172,157,6,0,9,4,0,716,2930,0.593,1.1,0.291,0.359,0.649,9.17,2.56,7.69,3.58,16.68
