RK,Player,Team,W,L,ERA,G,GS,SV,SVO,IP,H,R,ER,HR,BB,SO,AVG,WHIP,CG,SHO,HB,IBB,GF,HLD,GIDP,GO,AO,WP,BK,SB,CS,PK,TBF,NP,WPCT,GO_AO,OBP,SLG,OPS,K_9,BB_9,H_9,K_BB,P_IP
338," Norris, B",HOU,7,13,4.65,29,29,0,0,168.1,165,90,87,23,66,165,0.254,1.37,0,0,8,2,0,0,6,147,182,8,0,13,10,2,733,2819,0.35,0.81,0.329,0.423,0.752,8.82,3.53,8.82,2.5,16.75
339," Capuano, C",LAD,12,12,3.72,33,33,0,0,198.1,188,91,82,25,54,162,0.254,1.22,0,0,2,4,0,0,16,193,218,6,0,6,3,4,817,2976,0.5,0.89,0.305,0.41,0.715,7.35,2.45,8.53,3,15.01
340," Fiers, M",MIL,9,10,3.74,23,22,0,0,127.2,125,56,53,12,36,135,0.254,1.26,0,0,2,0,1,0,5,95,146,4,0,10,3,0,539,2152,0.474,0.65,0.305,0.389,0.694,9.52,2.54,8.81,3.75,16.86
341," Harrell, L",HOU,11,11,3.76,32,32,0,0,193.2,185,90,81,13,78,140,0.253,1.36,1,1,1,5,0,0,16,281,142,10,3,18,5,0,827,3188,0.5,1.98,0.322,0.363,0.685,6.51,3.62,8.6,1.79,16.46
342," Lynn, L",STL,18,7,3.78,35,29,0,0,176,168,76,74,16,64,180,0.253,1.32,0,0,10,3,2,1,16,169,153,3,0,9,9,1,744,3002,0.72,1.1,0.327,0.401,0.728,9.2,3.27,8.59,2.81,17.06
343," Ottavino, A",COL,5,1,4.56,53,0,0,2,79,76,42,40,9,34,81,0.253,1.39,0,0,1,7,6,6,10,84,63,8,0,16,1,0,339,1349,0.833,1.33,0.33,0.387,0.717,9.23,3.87,8.66,2.38,17.08
344," Pryor, S",SEA,3,1,3.91,26,0,0,0,23,22,13,10,5,13,27,0.253,1.52,0,0,0,2,8,5,3,19,23,3,0,2,0,0,104,439,0.75,0.83,0.343,0.506,0.849,10.57,5.09,8.61,2.08,19.09
345," Johnson, J",MIA,8,14,3.81,31,31,0,0,191.1,180,84,81,14,65,165,0.252,1.28,0,0,4,7,0,0,16,200,184,5,0,27,3,1,798,3145,0.364,1.09,0.315,0.363,0.678,7.76,3.06,8.47,2.54,16.44
346," Duffy, D",KC,2,2,3.9,6,6,0,0,27.2,26,13,12,2,18,28,0.252,1.59,0,0,0,1,0,0,3,19,30,0,1,2,1,2,121,527,0.5,0.63,0.364,0.408,0.771,9.11,5.86,8.46,1.56,19.05
347," De Vries, C",MIN,5,5,4.11,17,16,0,0,87.2,88,48,40,16,18,58,0.252,1.21,0,0,4,0,1,0,5,75,132,1,0,2,1,0,375,1471,0.5,0.57,0.296,0.438,0.735,5.95,1.85,9.03,3.22,16.78
348," Rodriguez, F",HOU,2,10,5.37,71,0,0,4,70.1,68,45,42,10,34,78,0.252,1.45,0,0,1,7,9,13,3,45,83,10,0,20,1,0,309,1264,0.167,0.54,0.336,0.426,0.761,9.98,4.35,8.7,2.29,17.97
349," Asencio, J",CHC,1,1,4.91,30,0,0,0,40.1,39,23,22,5,19,29,0.252,1.44,0,0,1,1,13,0,4,45,42,3,0,5,1,0,175,679,0.5,1.07,0.337,0.452,0.789,6.47,4.24,8.7,1.53,16.83
350," Cueto, J",CIN,19,9,2.78,33,33,0,0,217,205,73,67,15,49,170,0.252,1.17,2,0,12,5,0,0,14,252,200,1,3,1,9,9,888,3448,0.679,1.26,0.302,0.366,0.667,7.05,2.03,8.5,3.47,15.89
351," Isringhausen, J",LAA,3,2,4.14,50,0,0,5,45.2,44,22,21,7,19,31,0.251,1.38,0,0,0,3,17,4,2,58,46,3,0,7,1,1,198,776,0.6,1.26,0.32,0.423,0.743,6.11,3.74,8.67,1.63,16.99
352," Takahashi, H",PIT,0,3,5.54,51,0,0,1,50.1,49,32,31,8,14,52,0.251,1.25,0,0,0,1,11,4,1,40,57,0,0,1,2,1,212,835,0,0.7,0.3,0.472,0.772,9.3,2.5,8.76,3.71,16.59
353," Salas, F",STL,1,4,4.3,65,0,0,3,58.2,56,28,28,5,27,60,0.251,1.41,0,0,1,5,23,7,2,53,59,4,0,3,3,0,256,1042,0.2,0.9,0.335,0.386,0.72,9.2,4.14,8.59,2.22,17.76
354," Brothers, R",COL,8,2,3.86,75,0,0,5,67.2,63,33,29,5,37,83,0.251,1.48,0,0,1,7,10,18,6,58,53,5,1,5,4,0,295,1160,0.8,1.09,0.346,0.386,0.732,11.04,4.92,8.38,2.24,17.14
355," Zimmermann, J",WSH,12,8,2.94,32,32,0,0,195.2,186,69,64,18,43,153,0.251,1.17,0,0,8,2,0,0,18,211,204,3,0,10,2,0,805,3089,0.6,1.03,0.297,0.388,0.686,7.04,1.98,8.56,3.56,15.79
356," Zambrano, C",MIA,7,10,4.49,35,20,0,0,132.1,123,75,66,9,75,95,0.251,1.5,1,1,10,1,5,2,12,157,131,1,0,0,1,1,591,2294,0.412,1.2,0.356,0.358,0.715,6.46,5.1,8.37,1.27,17.34
357," Maholm, P",ATL,13,11,3.67,32,31,0,0,189,178,80,77,20,53,140,0.25,1.22,1,1,11,3,0,0,19,237,167,5,0,6,6,4,786,2971,0.542,1.42,0.311,0.404,0.714,6.67,2.52,8.48,2.64,15.72
358," Chen, W",BAL,12,11,4.02,32,32,0,0,192.2,186,97,86,29,57,154,0.25,1.26,0,0,5,0,0,0,10,178,238,2,1,11,3,2,818,3137,0.522,0.75,0.305,0.424,0.729,7.19,2.66,8.69,2.7,16.28
359," Aardsma, D",NYY,0,0,9,1,0,0,0,1,1,1,1,1,1,1,0.25,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,5,24,.---,*.**,0.4,1,1.4,9,9,9,1,24
359," Cahill, T",ARI,13,12,3.78,32,32,0,0,200,184,93,84,16,74,156,0.25,1.29,2,1,11,0,0,0,23,292,122,10,2,12,7,0,839,3172,0.52,2.39,0.325,0.38,0.706,7.02,3.33,8.28,2.11,15.86
359," Drabek, K",TOR,4,7,4.67,13,13,0,0,71.1,67,41,37,10,47,47,0.25,1.6,0,0,1,0,0,0,12,98,57,7,0,0,3,0,317,1305,0.364,1.72,0.363,0.448,0.811,5.93,5.93,8.45,1,18.29
359," Herrera, K",KC,4,3,2.35,76,0,3,4,84.1,79,24,22,4,21,77,0.25,1.19,0,0,2,6,10,19,8,103,62,3,1,12,4,0,344,1291,0.571,1.66,0.301,0.342,0.643,8.22,2.24,8.43,3.67,15.31
359," Korecky, B",TOR,0,0,18,1,0,0,0,1,1,2,2,1,1,0,0.25,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,5,21,.---,*.**,0.4,1,1.4,0,9,9,0,21
359," Leroux, C",PIT,0,0,5.56,10,0,0,0,11.1,11,9,7,1,2,12,0.25,1.15,0,0,1,0,3,0,1,11,11,1,0,2,0,0,48,201,.---,1,0.298,0.341,0.639,9.53,1.59,8.74,6,17.74
359," Lindstrom, M",ARI,1,0,2.68,46,0,0,1,47,45,17,14,2,14,40,0.25,1.26,0,0,5,2,6,5,4,55,41,1,1,8,0,0,200,774,1,1.34,0.32,0.322,0.642,7.66,2.68,8.62,2.86,16.47
359," Lopez, W",HOU,6,3,2.17,64,0,10,13,66.1,61,18,16,4,8,54,0.25,1.04,0,0,2,2,28,9,8,86,49,1,0,1,0,1,260,931,0.667,1.76,0.277,0.348,0.626,7.33,1.09,8.28,6.75,14.04
359," Marinez, J",CWS,0,0,0,2,0,0,0,2.2,2,0,0,0,2,1,0.25,1.5,0,0,0,1,1,0,0,3,3,0,0,0,0,0,11,36,.---,1,0.4,0.25,0.65,3.38,6.75,6.75,0.5,13.5
359," Ortega, J",DET,0,0,3.38,2,0,0,1,2.2,3,1,1,1,1,4,0.25,1.5,0,0,0,0,0,0,0,2,3,0,0,0,0,0,13,52,.---,0.67,0.308,0.583,0.891,13.5,3.38,10.13,4,19.5
359," Scherzer, M",DET,16,7,3.74,32,32,0,0,187.2,179,82,78,23,60,231,0.25,1.27,0,0,5,2,0,0,8,128,184,2,1,15,9,2,787,3278,0.696,0.7,0.312,0.409,0.721,11.08,2.88,8.58,3.85,17.47
359," Thatcher, J",SD,1,4,3.41,55,0,1,1,31.2,30,13,12,2,14,39,0.25,1.39,0,0,3,3,13,14,1,24,31,0,1,2,2,2,141,534,0.2,0.77,0.338,0.342,0.68,11.08,3.98,8.53,2.79,16.86
359," Varvaro, A",ATL,1,1,5.4,12,0,0,0,16.2,16,11,10,2,9,21,0.25,1.5,0,0,2,1,5,0,1,14,14,3,0,0,0,0,76,322,0.5,1,0.36,0.406,0.766,11.34,4.86,8.64,2.33,19.32
372," Kuroda, H",NYY,16,11,3.32,33,33,0,0,219.2,205,86,81,25,51,167,0.249,1.17,3,2,8,2,0,0,23,279,181,13,0,17,8,1,891,3330,0.593,1.54,0.299,0.406,0.705,6.84,2.09,8.4,3.27,15.16
373," Fister, D",DET,10,10,3.45,26,26,0,0,161.2,156,73,62,15,37,137,0.249,1.19,2,1,7,1,0,0,16,205,131,1,0,2,4,2,673,2517,0.5,1.56,0.299,0.385,0.683,7.63,2.06,8.68,3.7,15.57
374," Greinke, Z",LAA,15,5,3.48,34,34,0,0,212.1,200,84,82,18,54,200,0.249,1.2,0,0,2,0,0,0,17,239,173,8,0,9,7,5,868,3383,0.75,1.38,0.297,0.366,0.663,8.48,2.29,8.48,3.7,15.93
375," Parnell, B",NYM,5,4,2.49,74,0,7,12,68.2,65,24,19,4,20,61,0.249,1.24,0,0,1,2,23,18,9,101,40,1,0,1,0,0,288,1125,0.556,2.53,0.303,0.345,0.648,8,2.62,8.52,3.05,16.38
376," Stults, E",SD,8,3,2.91,20,15,0,0,99,92,38,32,7,27,55,0.249,1.2,0,0,2,0,2,0,6,115,122,1,1,8,3,1,413,1521,0.727,0.94,0.3,0.368,0.667,5,2.45,8.36,2.04,15.36
377," Iwakuma, H",SEA,9,5,3.16,30,16,2,2,125.1,117,49,44,17,43,101,0.248,1.28,0,0,3,3,6,0,19,154,101,5,0,10,7,0,519,1916,0.643,1.52,0.315,0.403,0.718,7.25,3.09,8.4,2.35,15.29
378," Luetge, L",SEA,2,2,3.98,63,0,2,3,40.2,37,20,18,3,24,38,0.248,1.5,0,0,1,6,16,12,5,45,33,5,0,4,0,0,178,711,0.5,1.36,0.35,0.342,0.693,8.41,5.31,8.19,1.58,17.48
379," Hudson, T",ATL,16,7,3.62,28,28,0,0,179,168,77,72,12,48,102,0.248,1.21,1,1,9,2,0,0,9,266,156,3,0,2,5,1,749,2623,0.696,1.71,0.304,0.361,0.666,5.13,2.41,8.45,2.13,14.65
380," Parker, J",OAK,13,8,3.47,29,29,0,0,181.1,166,71,70,11,63,140,0.248,1.26,0,0,3,3,0,0,17,200,179,10,0,21,6,2,751,2830,0.619,1.12,0.312,0.358,0.67,6.95,3.13,8.24,2.22,15.61
381," Thayer, D",SD,2,2,3.43,64,0,7,10,57.2,53,24,22,4,12,47,0.248,1.13,0,0,1,4,21,22,2,56,66,2,0,12,1,0,235,954,0.5,0.85,0.286,0.341,0.627,7.34,1.87,8.27,3.92,16.54
382," McPherson, K",PIT,0,2,2.73,10,3,0,0,26.1,24,8,8,3,7,21,0.247,1.18,0,0,2,0,2,0,3,25,28,0,1,4,2,0,107,441,0,0.89,0.311,0.371,0.682,7.18,2.39,8.2,3,16.75
383," Smyly, D",DET,4,3,3.99,23,18,0,0,99.1,93,49,44,12,33,94,0.247,1.27,0,0,2,1,0,1,6,90,104,3,0,8,6,2,416,1748,0.571,0.87,0.309,0.423,0.732,8.52,2.99,8.43,2.85,17.6
384," Omogrosso, B",CWS,0,0,2.57,17,0,0,0,21,20,6,6,3,9,18,0.247,1.38,0,0,0,0,1,1,1,19,24,0,0,2,1,0,90,380,.---,0.79,0.322,0.42,0.742,7.71,3.86,8.57,2,18.1
385," Ramirez, R",NYM,3,4,4.24,58,0,1,3,63.2,58,33,30,4,35,52,0.247,1.46,0,0,0,4,18,1,5,59,72,4,0,10,2,0,277,1079,0.429,0.82,0.341,0.357,0.698,7.35,4.95,8.2,1.49,16.95
386," Estrada, M",MIL,5,7,3.64,29,23,0,0,138.1,129,62,56,18,29,143,0.247,1.14,0,0,0,0,0,1,6,99,162,4,1,15,5,2,562,2246,0.417,0.61,0.285,0.419,0.703,9.3,1.89,8.39,4.93,16.24
387," Browning, B",STL,1,3,5.12,22,0,0,0,19.1,18,11,11,2,7,11,0.247,1.29,0,0,0,0,4,4,0,32,16,1,1,1,0,0,84,300,0.25,2,0.305,0.397,0.702,5.12,3.26,8.38,1.57,15.52
387," Jennings, D",MIA,1,0,1.89,22,0,0,0,19,18,5,4,2,11,8,0.247,1.53,0,0,2,1,4,2,3,22,25,0,0,1,0,0,86,337,1,0.88,0.36,0.411,0.771,3.79,5.21,8.53,0.73,17.74
389," Burnett, A",PIT,16,10,3.51,31,31,0,0,202.1,189,86,79,18,62,180,0.246,1.24,1,1,9,1,0,0,21,274,137,10,0,38,2,4,851,3042,0.615,2,0.307,0.361,0.668,8.01,2.76,8.41,2.9,15.03
390," Ondrusek, L",CIN,5,2,3.46,63,0,2,4,54.2,51,23,21,8,31,39,0.246,1.5,0,0,3,4,20,13,7,56,63,5,0,1,0,0,243,925,0.714,0.89,0.351,0.401,0.752,6.42,5.1,8.4,1.26,16.92
391," Harang, A",LAD,10,10,3.61,31,31,0,0,179.2,167,85,72,14,85,131,0.246,1.4,0,0,4,10,0,0,13,186,213,4,0,8,4,0,786,3096,0.5,0.87,0.329,0.382,0.711,6.56,4.26,8.37,1.54,17.23
392," League, B",LAD,2,6,3.13,74,0,15,21,72,65,27,25,1,33,54,0.246,1.36,0,0,1,7,39,8,9,89,59,4,0,11,3,0,301,1108,0.25,1.51,0.332,0.295,0.628,6.75,4.13,8.13,1.64,15.39
393," Bueno, F",KC,1,1,1.56,18,0,0,0,17.1,16,4,3,0,2,7,0.246,1.04,0,0,1,1,6,4,3,25,18,0,0,0,0,0,69,214,0.5,1.39,0.275,0.292,0.568,3.63,1.04,8.31,3.5,12.35
394," Downs, S",LAA,1,1,3.15,57,0,9,12,45.2,43,17,16,3,17,32,0.246,1.31,0,0,0,2,11,25,3,68,34,1,0,2,0,0,194,712,0.5,2,0.309,0.349,0.658,6.31,3.35,8.47,1.88,15.59
395," Wieland, J",SD,0,4,4.55,5,5,0,0,27.2,26,16,14,5,9,24,0.245,1.27,0,0,1,2,0,0,2,28,31,1,0,0,0,0,119,467,0,0.9,0.305,0.481,0.786,7.81,2.93,8.46,2.67,16.88
396," Vargas, J",SEA,14,11,3.85,33,33,0,0,217.1,201,94,93,35,55,141,0.245,1.18,2,0,3,1,0,0,21,236,251,5,0,10,6,0,887,3354,0.56,0.94,0.293,0.421,0.714,5.84,2.28,8.32,2.56,15.43
397," Lewis, C",TEX,6,6,3.43,16,16,0,0,105,99,48,40,16,14,93,0.245,1.08,2,0,6,0,0,0,5,82,133,2,0,8,3,0,427,1627,0.5,0.62,0.279,0.436,0.715,7.97,1.2,8.49,6.64,15.5
398," Marcum, S",MIL,7,4,3.7,21,21,0,0,124,116,57,51,16,41,109,0.245,1.27,0,0,4,2,0,0,4,110,147,3,2,13,3,0,527,2069,0.636,0.75,0.309,0.411,0.72,7.91,2.98,8.42,2.66,16.69
399," Beato, P",BOS,1,0,6.75,11,0,0,0,12,11,9,9,1,5,12,0.244,1.33,0,0,1,0,2,1,1,13,9,1,0,1,1,0,51,212,1,1.44,0.333,0.333,0.667,9,3.75,8.25,2.4,17.67
400," Cashner, A",SD,3,4,4.27,33,5,0,4,46.1,42,23,22,5,19,52,0.244,1.32,0,0,1,1,5,6,2,49,33,2,0,12,2,0,196,792,0.429,1.48,0.321,0.366,0.688,10.1,3.69,8.16,2.74,17.09
401," Schwimer, M",PHI,2,1,4.46,35,0,0,1,34.1,30,18,17,3,16,36,0.244,1.34,0,0,2,2,16,1,0,23,40,1,0,1,5,0,147,608,0.667,0.58,0.333,0.39,0.724,9.44,4.19,7.86,2.25,17.71
402," Jepsen, K",LAA,3,2,3.02,49,0,2,4,44.2,39,17,15,3,12,38,0.244,1.14,0,0,2,1,11,18,6,37,50,1,0,4,1,0,178,709,0.6,0.74,0.303,0.344,0.647,7.66,2.42,7.86,3.17,15.87
403," Hellickson, J",TB,10,11,3.1,31,31,0,0,177,163,68,61,25,59,124,0.244,1.25,0,0,4,3,0,0,16,188,201,5,0,7,3,1,741,2994,0.476,0.94,0.307,0.402,0.71,6.31,3,8.29,2.1,16.92
404," Liriano, F",CWS,6,12,5.34,34,28,0,0,156.2,143,97,93,19,87,167,0.244,1.47,0,0,7,5,2,1,11,148,141,11,1,16,2,3,693,2715,0.333,1.05,0.344,0.397,0.741,9.59,5,8.21,1.92,17.33
405," Perez, L",TOR,2,2,3.43,35,0,0,0,42,38,16,16,3,16,39,0.244,1.29,0,0,3,0,6,4,6,41,38,0,0,1,1,1,175,670,0.5,1.08,0.326,0.346,0.672,8.36,3.43,8.14,2.44,15.95
406," Hinshaw, A",CHC,1,1,6.04,33,0,0,1,28.1,27,19,19,8,21,36,0.243,1.69,0,0,2,2,7,1,0,23,26,1,0,2,0,0,135,546,0.5,0.88,0.373,0.495,0.869,11.44,6.67,8.58,1.71,19.27
406," Holland, D",TEX,12,7,4.67,29,27,0,0,175.1,162,100,91,32,52,145,0.243,1.22,0,0,3,0,1,0,9,177,191,1,0,9,3,5,730,2756,0.632,0.93,0.299,0.446,0.745,7.44,2.67,8.32,2.79,15.72
406," Perez, O",SEA,1,3,2.12,33,0,0,2,29.2,27,7,7,1,10,24,0.243,1.25,0,0,0,2,6,5,1,19,43,2,0,0,0,0,123,461,0.25,0.44,0.303,0.324,0.628,7.28,3.03,8.19,2.4,15.54
406," Rogers, M",MIL,3,1,3.92,7,7,0,0,39,36,17,17,5,14,41,0.243,1.28,0,0,1,0,0,0,3,37,36,1,0,3,0,0,165,669,0.75,1.03,0.311,0.412,0.723,9.46,3.23,8.31,2.93,17.15
410," Blackley, T",OAK,6,4,4.1,28,15,0,0,107.2,98,53,49,10,32,71,0.243,1.21,0,0,3,1,6,0,8,125,115,7,3,2,4,7,444,1661,0.6,1.09,0.302,0.392,0.694,5.93,2.67,8.19,2.22,15.43
411," Gallardo, Y",MIL,16,9,3.66,33,33,0,0,204,185,86,83,26,81,204,0.243,1.3,0,0,0,3,0,0,16,218,172,5,0,9,3,1,860,3480,0.64,1.27,0.313,0.392,0.706,9,3.57,8.16,2.52,17.06
412," Jackson, E",WSH,10,11,4.03,31,31,0,0,189.2,173,90,85,23,58,168,0.243,1.22,1,0,2,5,0,0,11,218,171,3,0,7,5,2,790,2968,0.476,1.27,0.298,0.421,0.719,7.97,2.75,8.21,2.9,15.65
413," Bass, A",SD,2,8,4.73,24,15,1,1,97,89,59,51,10,39,80,0.243,1.32,1,0,1,3,3,1,5,117,85,5,1,15,3,2,411,1524,0.2,1.38,0.315,0.403,0.719,7.42,3.62,8.26,2.05,15.71
414," Villanueva, C",TOR,7,7,4.16,38,16,0,0,125.1,113,59,58,23,46,122,0.242,1.27,0,0,3,4,9,2,12,103,134,6,1,6,5,0,521,2014,0.5,0.77,0.312,0.446,0.758,8.76,3.3,8.11,2.65,16.07
415," Carignan, A",OAK,1,1,4.66,11,0,0,0,9.2,8,5,5,0,10,8,0.242,1.86,0,0,0,0,5,0,3,9,9,1,0,0,0,0,44,178,0.5,1,0.419,0.303,0.722,7.45,9.31,7.45,0.8,18.41
415," Carpenter, C",STL,0,2,3.71,3,3,0,0,17,16,7,7,2,3,12,0.242,1.12,0,0,2,0,0,0,1,15,24,0,0,1,0,0,72,259,0,0.63,0.296,0.424,0.72,6.35,1.59,8.47,4,15.24
415," Peralta, W",MIL,2,1,2.48,6,5,0,0,29,24,8,8,0,11,23,0.242,1.21,0,0,0,0,1,0,3,33,22,1,0,1,3,0,113,454,0.667,1.5,0.318,0.283,0.601,7.14,3.41,7.45,2.09,15.66
418," Vogelsong, R",SF,14,9,3.37,31,31,0,0,189.2,171,76,71,17,62,158,0.242,1.23,0,0,8,7,0,0,13,186,203,3,0,10,9,1,788,3056,0.609,0.92,0.309,0.379,0.688,7.5,2.94,8.11,2.55,16.11
419," Gorzelanny, T",WSH,4,2,2.88,45,1,1,1,72,65,27,23,7,30,62,0.242,1.32,0,0,2,1,11,9,9,79,68,4,0,5,1,0,306,1156,0.667,1.16,0.32,0.398,0.718,7.75,3.75,8.13,2.07,16.06
420," Capps, M",MIN,1,4,3.68,30,0,14,15,29.1,28,13,12,5,4,18,0.241,1.09,0,0,0,1,29,0,2,32,38,3,0,3,0,0,120,446,0.2,0.84,0.267,0.405,0.672,5.52,1.23,8.59,4.5,15.2
421," Deduno, S",MIN,6,5,4.44,15,15,0,0,79,69,40,39,10,53,57,0.241,1.54,0,0,5,0,0,0,12,109,54,5,0,8,1,2,347,1335,0.545,2.02,0.367,0.392,0.759,6.49,6.04,7.86,1.08,16.9
422," Detwiler, R",WSH,10,8,3.4,33,27,0,0,164.1,149,75,62,15,52,105,0.241,1.22,0,0,5,0,1,1,14,206,169,4,1,3,2,1,686,2541,0.556,1.22,0.304,0.377,0.681,5.75,2.85,8.16,2.02,15.46
423," Hernandez, F",SEA,13,9,3.06,33,33,0,0,232,209,84,79,14,56,223,0.241,1.14,5,5,12,0,0,0,23,239,200,13,2,17,7,2,939,3420,0.591,1.2,0.296,0.333,0.629,8.65,2.17,8.11,3.98,14.74
424," Lincoln, B",TOR,5,2,3.68,52,5,1,2,88,80,37,36,14,24,88,0.241,1.18,0,0,1,2,10,10,4,85,84,1,0,9,2,0,362,1323,0.714,1.01,0.293,0.434,0.727,9,2.45,8.18,3.67,15.03
425," Betancourt, R",COL,1,4,2.81,60,0,31,38,57.2,53,19,18,6,12,57,0.241,1.13,0,0,0,4,53,1,3,40,74,0,1,6,0,0,236,916,0.2,0.54,0.278,0.377,0.655,8.9,1.87,8.27,4.75,15.88
426," Rodriguez, F",MIL,2,7,4.38,78,0,3,10,72,65,37,35,8,31,72,0.241,1.33,0,0,0,1,13,32,7,67,70,6,0,12,0,1,305,1221,0.222,0.96,0.316,0.393,0.708,9,3.88,8.13,2.32,16.96
427," Niese, J",NYM,13,9,3.4,30,30,0,0,190.1,174,77,72,22,49,155,0.241,1.17,0,0,4,2,0,0,16,227,179,6,0,8,2,2,788,3029,0.591,1.27,0.291,0.372,0.663,7.33,2.32,8.23,3.16,15.91
428," Affeldt, J",SF,1,2,2.7,67,0,3,4,63.1,57,23,19,1,23,57,0.241,1.26,0,0,3,1,10,16,7,87,40,5,0,3,2,1,267,1004,0.333,2.18,0.316,0.325,0.64,8.1,3.27,8.1,2.48,15.85
428," Mattheus, R",WSH,5,3,2.85,66,0,0,0,66.1,57,22,21,8,19,41,0.241,1.15,0,0,3,5,11,18,12,83,62,3,0,2,1,0,265,1012,0.625,1.34,0.3,0.409,0.71,5.56,2.58,7.73,2.16,15.26
430," Lyon, B",TOR,4,2,3.1,67,0,1,3,61,56,21,21,5,20,63,0.24,1.25,0,0,3,3,21,12,1,49,67,6,0,15,2,0,258,979,0.667,0.73,0.307,0.352,0.659,9.3,2.95,8.26,3.15,16.05
431," Samardzija, J",CHC,9,13,3.81,28,28,0,0,174.2,157,79,74,20,56,180,0.24,1.22,1,0,4,2,0,0,10,171,155,10,0,15,5,0,723,2767,0.409,1.1,0.302,0.396,0.698,9.27,2.89,8.09,3.21,15.84
432," Lowe, M",TEX,0,2,3.43,36,0,0,0,39.1,35,15,15,5,13,28,0.24,1.22,0,0,0,0,12,1,2,29,57,4,2,0,1,0,162,637,0,0.51,0.296,0.411,0.707,6.41,2.97,8.01,2.15,16.19
433," Gonzalez, E",HOU,3,1,5.04,6,6,0,0,25,23,14,14,3,8,18,0.24,1.24,0,0,0,0,0,0,1,29,27,1,0,4,0,0,105,426,0.75,1.07,0.298,0.427,0.725,6.48,2.88,8.28,2.25,17.04
434," Coffey, T",LAD,1,0,4.66,23,0,0,0,19.1,17,11,10,1,9,18,0.239,1.34,0,0,2,1,5,2,2,26,11,1,0,1,1,0,83,325,1,2.36,0.337,0.38,0.718,8.38,4.19,7.91,2,16.81
435," Shields, J",TB,15,10,3.52,33,33,0,0,227.2,208,103,89,25,58,223,0.239,1.17,3,2,11,2,0,0,20,266,177,7,1,14,2,3,944,3617,0.6,1.5,0.295,0.383,0.678,8.82,2.29,8.22,3.84,15.89
436," Veras, J",MIL,5,4,3.63,72,0,1,2,67,61,29,27,5,40,79,0.239,1.51,0,0,2,1,17,10,2,57,61,1,0,10,2,0,300,1301,0.556,0.93,0.344,0.349,0.694,10.61,5.37,8.19,1.98,19.42
437," Santana, E",LAA,9,13,5.16,30,30,0,0,178,165,109,102,39,61,133,0.239,1.27,1,1,9,2,0,0,8,198,198,4,0,16,2,1,764,2859,0.409,1,0.308,0.465,0.774,6.72,3.08,8.34,2.18,16.06
438," Lohse, K",STL,16,3,2.86,33,33,0,0,211,192,74,67,19,38,143,0.239,1.09,0,0,4,1,0,0,12,237,250,1,0,6,4,1,864,3127,0.842,0.95,0.274,0.368,0.642,6.1,1.62,8.19,3.76,14.82
439," Wilson, C",LAA,13,10,3.83,34,34,0,0,202.1,181,102,86,19,91,173,0.239,1.34,0,0,6,2,0,0,23,235,179,4,1,22,12,5,865,3442,0.565,1.31,0.323,0.361,0.684,7.7,4.05,8.05,1.9,17.01
440," Moore, M",TB,11,11,3.81,31,31,0,0,177.1,158,85,75,18,81,175,0.238,1.35,0,0,7,5,0,0,17,138,199,8,1,19,4,1,759,3023,0.5,0.69,0.326,0.38,0.706,8.88,4.11,8.02,2.16,17.05
441," Mijares, J",SF,3,2,2.56,78,0,0,1,56.1,50,18,16,3,21,57,0.238,1.26,0,0,4,3,11,18,2,45,65,3,0,6,1,2,242,970,0.6,0.69,0.315,0.357,0.672,9.11,3.36,7.99,2.71,17.22
441," Perdomo, L",MIN,0,0,3.18,15,0,0,0,17,15,8,6,0,12,8,0.238,1.59,0,0,2,1,9,0,4,24,17,1,0,2,0,0,78,303,.---,1.41,0.372,0.333,0.705,4.24,6.35,7.94,0.67,17.82
441," Socolovich, M",CHC,0,0,6.06,12,0,0,1,16.1,15,11,11,3,9,12,0.238,1.47,0,0,0,0,2,1,1,12,24,0,1,3,0,0,72,282,.---,0.5,0.333,0.429,0.762,6.61,4.96,8.27,1.33,17.27
444," Sabathia, C",NYY,15,6,3.38,28,28,0,0,200,184,89,75,22,44,197,0.238,1.14,2,0,8,2,0,0,12,227,173,4,1,10,2,1,833,3028,0.714,1.31,0.285,0.381,0.666,8.87,1.98,8.28,4.48,15.14
445," Dempster, R",TEX,12,8,3.38,28,28,0,0,173,155,71,65,19,52,153,0.237,1.2,0,0,2,0,0,0,8,184,171,2,1,22,4,1,717,2749,0.6,1.08,0.294,0.384,0.677,7.96,2.71,8.06,2.94,15.89
446," Hamels, C",PHI,17,6,3.05,31,31,0,0,215.1,190,80,73,24,52,216,0.237,1.12,2,2,3,3,0,0,10,203,203,3,2,23,11,5,867,3316,0.739,1,0.285,0.377,0.661,9.03,2.17,7.94,4.15,15.4
447," Downs, D",DET,2,1,3.48,18,0,0,0,20.2,18,8,8,1,9,20,0.237,1.31,0,0,1,2,5,1,2,14,24,1,0,3,1,1,86,352,0.667,0.58,0.326,0.329,0.655,8.71,3.92,7.84,2.22,17.03
447," Storey, M",HOU,0,1,3.86,26,0,0,0,30.1,27,14,13,2,10,34,0.237,1.22,0,0,1,0,3,3,2,23,32,0,0,2,0,0,127,509,0,0.72,0.304,0.377,0.681,10.09,2.97,8.01,3.4,16.78
