RK,Player,Team,W,L,ERA,G,GS,SV,SVO,IP,H,R,ER,HR,BB,SO,AVG,WHIP,CG,SHO,HB,IBB,GF,HLD,GIDP,GO,AO,WP,BK,SB,CS,PK,TBF,NP,WPCT,GO_AO,OBP,SLG,OPS,K_9,BB_9,H_9,K_BB,P_IP
326," Webb, R",BAL,3,3,3.83,51,0,0,0,49.1,50,21,21,2,12,37,0.259,1.26,0,0,1,2,13,11,4,66,41,1,1,6,1,0,207,723,0.5,1.61,0.306,0.332,0.637,6.75,2.19,9.12,3.08,14.66
327," Bauer, T",CLE,5,8,4.18,26,26,0,0,153,151,76,71,16,60,143,0.259,1.38,0,0,11,4,0,0,7,125,173,6,0,19,7,2,663,2591,0.385,0.72,0.335,0.401,0.737,8.41,3.53,8.88,2.38,16.93
328," Greenwood, N",STL,2,1,4.75,19,1,0,0,36,36,19,19,5,5,17,0.259,1.14,0,0,1,1,8,1,4,61,25,0,0,1,0,0,145,489,0.667,2.44,0.29,0.41,0.7,4.25,1.25,9,3.4,13.58
329," Gorzelanny, T",MIL,0,0,0.86,23,0,0,0,21,22,3,2,1,8,23,0.259,1.43,0,0,2,0,7,0,0,16,24,0,0,2,0,0,95,374,.---,0.67,0.337,0.318,0.654,9.86,3.43,9.43,2.88,17.81
330," Cingrani, T",CIN,2,8,4.55,13,11,0,0,63.1,62,33,32,12,35,61,0.258,1.53,0,0,1,2,2,0,7,48,73,1,2,2,1,2,280,1112,0.2,0.66,0.353,0.458,0.811,8.67,4.97,8.81,1.74,17.56
330," Perkins, G",MIN,4,3,3.65,63,0,34,41,61.2,62,29,25,7,11,66,0.258,1.18,0,0,2,2,56,0,2,46,73,3,0,2,2,1,260,946,0.571,0.63,0.291,0.429,0.72,9.63,1.61,9.05,6,15.34
332," Wilson, C",LAA,13,10,4.51,31,31,0,0,175.2,169,95,88,17,85,151,0.258,1.45,1,1,11,5,0,0,23,192,153,9,0,13,7,1,761,3108,0.565,1.25,0.35,0.374,0.724,7.74,4.35,8.66,1.78,17.69
333," Lincecum, T",SF,12,9,4.74,33,26,1,1,155.2,154,86,82,19,63,134,0.258,1.39,1,1,5,0,3,0,11,187,130,15,1,22,6,0,673,2665,0.571,1.44,0.332,0.441,0.772,7.75,3.64,8.9,2.13,17.12
334," Gibson, K",MIN,13,12,4.47,31,31,0,0,179.1,178,91,89,12,57,107,0.258,1.31,0,0,2,0,0,0,22,268,145,11,0,7,4,2,757,2800,0.52,1.85,0.315,0.365,0.679,5.37,2.86,8.93,1.88,15.61
335," Peavy, J",SF,7,13,3.73,32,32,0,0,202.2,196,91,84,23,63,158,0.258,1.28,0,0,9,2,0,0,21,190,236,5,2,8,6,1,852,3225,0.35,0.81,0.318,0.424,0.742,7.02,2.8,8.7,2.51,15.91
336," Montero, R",NYM,1,3,4.06,10,8,0,0,44.1,44,21,20,8,23,42,0.257,1.51,0,0,0,0,1,0,6,37,48,0,0,5,1,0,194,837,0.25,0.77,0.345,0.48,0.825,8.53,4.67,8.93,1.83,18.88
337," Ryu, H",LAD,14,7,3.38,26,26,0,0,152,152,60,57,8,29,139,0.257,1.19,0,0,3,2,0,0,12,175,133,2,0,2,1,0,631,2443,0.667,1.32,0.294,0.364,0.658,8.23,1.72,9,4.79,16.07
338," Quintana, J",CWS,9,11,3.32,32,32,0,0,200.1,197,87,74,10,52,178,0.257,1.24,0,0,2,3,0,0,17,205,196,7,0,9,5,2,830,3346,0.45,1.05,0.304,0.358,0.662,8,2.34,8.85,3.42,16.7
339," Flande, Y",COL,0,6,5.19,16,10,0,0,59,55,34,34,5,16,34,0.257,1.2,0,0,2,2,2,1,8,95,39,0,0,0,0,0,241,897,0,2.44,0.309,0.402,0.711,5.19,2.44,8.39,2.13,15.2
340," Cotts, N",TEX,2,9,4.32,73,0,2,9,66.2,66,33,32,6,23,63,0.257,1.34,0,0,3,3,18,19,5,54,77,4,2,3,1,1,286,1081,0.182,0.7,0.324,0.389,0.713,8.51,3.11,8.91,2.74,16.22
341," Locke, J",PIT,7,6,3.91,21,21,0,0,131.1,127,63,57,16,40,89,0.257,1.27,0,0,4,2,0,0,13,173,115,1,0,7,6,5,548,1962,0.538,1.5,0.315,0.406,0.722,6.1,2.74,8.7,2.23,14.94
342," Germen, G",NYM,0,0,4.75,25,0,0,1,30.1,30,16,16,7,14,31,0.256,1.45,0,0,1,1,9,1,2,25,32,1,0,1,0,0,133,506,.---,0.78,0.341,0.496,0.837,9.2,4.15,8.9,2.21,16.68
342," Mitchell, B",NYY,0,1,2.45,3,1,0,0,11,10,3,3,0,3,7,0.256,1.18,0,0,2,0,1,0,1,15,8,0,0,0,1,0,44,157,0,1.88,0.341,0.41,0.751,5.73,2.45,8.18,2.33,14.27
342," Moore, M",TB,0,2,2.7,2,2,0,0,10,10,3,3,1,5,6,0.256,1.5,0,0,0,0,0,0,1,14,9,0,0,0,0,0,44,184,0,1.56,0.341,0.436,0.777,5.4,4.5,9,1.2,18.4
342," Ryan, K",DET,2,0,2.61,6,1,0,0,10.1,10,3,3,0,2,4,0.256,1.16,0,0,0,0,1,0,2,20,5,0,1,0,0,0,41,163,1,4,0.293,0.333,0.626,3.48,1.74,8.71,2,15.77
346," Carpenter, D",ATL,6,4,3.54,65,0,3,6,61,61,27,24,5,16,67,0.256,1.26,0,0,3,0,14,19,5,48,64,1,0,1,1,0,259,999,0.6,0.75,0.31,0.353,0.663,9.89,2.36,9,4.19,16.38
347," Shields, J",KC,14,8,3.21,34,34,0,0,227,224,95,81,23,44,180,0.256,1.18,1,1,11,0,0,0,16,245,235,12,2,6,5,4,939,3632,0.636,1.04,0.298,0.404,0.702,7.14,1.74,8.88,4.09,16
348," Wright, S",BOS,0,1,2.57,6,1,0,0,21,21,8,6,2,4,22,0.256,1.19,0,0,0,0,3,0,2,28,11,1,0,1,0,1,86,346,0,2.55,0.291,0.341,0.632,9.43,1.71,9,5.5,16.48
349," Burnett, A",PHI,8,18,4.59,34,34,0,0,213.2,205,122,109,20,96,190,0.256,1.41,1,0,16,2,0,0,17,260,168,9,0,33,9,3,935,3472,0.308,1.55,0.343,0.404,0.748,8,4.04,8.63,1.98,16.25
350," Cosart, J",MIA,13,11,3.69,30,30,0,0,180.1,173,80,74,9,73,115,0.255,1.36,0,0,3,1,0,0,24,245,157,7,0,6,4,0,766,2947,0.542,1.56,0.326,0.345,0.671,5.74,3.64,8.63,1.58,16.34
351," Dyson, S",MIA,3,1,2.14,31,0,0,1,42,41,14,10,1,15,33,0.255,1.33,0,0,3,4,12,0,4,65,24,1,0,6,1,0,181,683,0.75,2.71,0.33,0.323,0.653,7.07,3.21,8.79,2.2,16.26
352," Deduno, S",HOU,2,6,4.47,35,9,0,0,100.2,97,53,50,9,46,83,0.255,1.42,0,0,10,2,10,2,11,129,78,8,4,13,1,0,443,1723,0.25,1.65,0.346,0.383,0.729,7.42,4.11,8.67,1.8,17.12
353," Garcia, L",PHI,1,0,6.43,13,0,0,0,14,14,12,10,2,13,12,0.255,1.93,0,0,0,0,5,0,1,24,6,4,0,0,0,0,69,285,1,4,0.397,0.418,0.815,7.71,8.36,9,0.92,20.36
354," Gonzalez, M",BAL,10,9,3.23,27,26,0,0,159,155,61,57,25,51,111,0.255,1.3,1,1,8,1,0,0,12,137,209,4,1,12,2,1,671,2552,0.526,0.66,0.319,0.432,0.751,6.28,2.89,8.77,2.18,16.05
355," Nuno, V",ARI,2,12,4.56,31,28,0,0,161.2,157,89,82,25,46,129,0.254,1.26,0,0,6,1,1,0,8,145,196,5,0,4,3,2,679,2588,0.143,0.74,0.309,0.436,0.745,7.18,2.56,8.74,2.8,16.01
356," Vogelsong, R",SF,8,13,4,32,32,0,0,184.2,178,86,82,18,58,151,0.254,1.28,1,0,9,2,0,0,15,184,200,2,0,12,6,1,780,3058,0.381,0.92,0.318,0.411,0.73,7.36,2.83,8.68,2.6,16.56
357," Frias, C",LAD,1,1,6.12,15,2,0,0,32.1,33,22,22,4,7,29,0.254,1.24,0,0,0,1,7,1,0,36,32,2,0,0,1,0,137,487,0.5,1.13,0.292,0.385,0.677,8.07,1.95,9.19,4.14,15.06
358," Wada, T",CHC,4,4,3.25,13,13,0,0,69.1,67,28,25,7,19,57,0.254,1.24,0,0,3,1,0,0,6,61,82,0,0,0,1,1,289,1146,0.5,0.74,0.31,0.42,0.731,7.4,2.47,8.7,3,16.53
359," Duensing, B",MIN,3,3,3.31,62,0,0,4,54.1,52,20,20,6,20,33,0.254,1.33,0,0,1,2,10,7,5,65,58,2,0,2,2,2,229,873,0.5,1.12,0.32,0.405,0.725,5.47,3.31,8.61,1.65,16.07
360," McGowan, D",TOR,5,3,4.17,53,8,1,5,82,80,41,38,13,33,61,0.253,1.38,0,0,3,1,9,10,6,71,106,2,0,6,2,1,354,1403,0.625,0.67,0.328,0.44,0.768,6.7,3.62,8.78,1.85,17.11
361," Skaggs, T",LAA,5,5,4.3,18,18,0,0,113,107,59,54,9,30,86,0.253,1.21,0,0,4,1,0,0,11,129,108,7,0,9,7,4,464,1703,0.5,1.19,0.305,0.369,0.674,6.85,2.39,8.52,2.87,15.07
362," Petricka, J",CWS,1,6,2.96,67,0,14,18,73,67,24,24,3,33,55,0.253,1.37,0,0,2,4,33,10,12,102,48,2,0,2,4,1,307,1191,0.143,2.13,0.336,0.336,0.671,6.78,4.07,8.26,1.67,16.32
363," Hollands, M",PHI,2,2,4.4,50,0,0,1,47,45,25,23,3,21,35,0.253,1.4,0,0,1,2,2,3,5,65,37,4,0,4,2,0,204,772,0.5,1.76,0.333,0.36,0.693,6.7,4.02,8.62,1.67,16.43
364," Chavez, J",OAK,8,8,3.45,32,21,0,0,146,142,64,56,17,49,136,0.253,1.31,0,0,5,3,5,0,15,147,142,7,0,4,3,0,621,2400,0.5,1.04,0.316,0.375,0.692,8.38,3.02,8.75,2.78,16.44
365," Grilli, J",LAA,1,5,4,62,0,12,17,54,51,26,24,4,21,57,0.252,1.33,0,0,4,2,22,12,3,44,58,1,0,2,0,1,235,937,0.167,0.76,0.33,0.371,0.702,9.5,3.5,8.5,2.71,17.35
366," Haren, D",LAD,13,11,4.02,32,32,0,0,186,183,101,83,27,36,145,0.252,1.18,0,0,3,7,0,0,5,206,202,8,1,15,5,0,776,3096,0.542,1.02,0.289,0.429,0.718,7.02,1.74,8.85,4.03,16.65
367," Harris, W",ARI,0,3,4.34,29,0,0,2,29,27,14,14,3,9,35,0.252,1.24,0,0,2,2,8,3,2,21,26,1,0,0,1,0,120,479,0,0.81,0.319,0.421,0.74,10.86,2.79,8.38,3.89,16.52
368," Hatcher, C",MIA,0,3,3.38,52,0,0,2,56,55,22,21,4,12,60,0.252,1.2,0,0,0,1,15,6,1,54,51,1,2,0,1,0,232,922,0,1.06,0.29,0.376,0.666,9.64,1.93,8.84,5,16.46
369," Keuchel, D",HOU,12,9,2.93,29,29,0,0,200,187,71,65,11,48,146,0.252,1.18,5,1,7,2,0,0,36,309,109,7,0,1,3,0,808,3020,0.571,2.83,0.302,0.353,0.655,6.57,2.16,8.42,3.04,15.1
370," Kennedy, I",SD,13,13,3.63,33,33,0,0,201,189,85,81,16,70,207,0.25,1.29,0,0,4,4,0,0,10,174,202,11,0,15,8,2,846,3402,0.5,0.86,0.314,0.384,0.698,9.27,3.13,8.46,2.96,16.93
371," Arencibia, J",TEX,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.25,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,4,10,.---,0,0.25,0.25,0.5,0,0,9,-.--,10
371," Billings, B",LAD,0,0,9,1,0,0,0,4,4,4,4,2,1,7,0.25,1.25,0,0,0,0,0,0,0,2,3,0,0,0,0,0,17,76,.---,0.67,0.294,0.688,0.982,15.75,2.25,9,7,19
371," Contreras, C",CIN,0,1,6.52,17,0,0,1,19.1,19,16,14,2,17,19,0.25,1.86,0,0,0,0,8,0,1,12,27,3,1,2,0,0,94,390,0,0.44,0.383,0.382,0.765,8.84,7.91,8.84,1.12,20.17
371," Coulombe, D",LAD,0,0,4.15,5,0,0,0,4.1,5,3,2,1,2,4,0.25,1.62,0,0,0,0,0,0,0,5,6,2,0,0,0,0,22,79,.---,0.83,0.318,0.45,0.768,8.31,4.15,10.38,2,18.23
371," Garcia, L",CWS,0,1,18,1,0,0,0,1,1,2,2,0,2,0,0.25,3,0,0,0,0,1,0,0,2,1,0,0,0,0,0,6,25,0,2,0.5,0.5,1,0,18,9,0,25
371," Gee, D",NYM,7,8,4,22,22,0,0,137.1,128,61,61,18,43,94,0.25,1.25,0,0,5,0,0,0,12,146,154,3,1,7,3,0,570,2120,0.467,0.95,0.313,0.402,0.715,6.16,2.82,8.39,2.19,15.44
371," Maldonado, M",MIL,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.25,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,4,15,.---,0.5,0.25,0.25,0.5,0,0,9,-.--,15
371," Matusz, B",BAL,2,3,3.48,63,0,0,3,51.2,51,23,20,7,17,53,0.25,1.32,0,0,3,4,11,14,0,40,62,3,0,0,1,0,226,914,0.4,0.65,0.314,0.436,0.75,9.23,2.96,8.88,3.12,17.69
371," Nolin, S",TOR,0,0,9,1,0,0,0,1,1,1,1,1,0,0,0.25,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,4,18,.---,0.5,0.25,1,1.25,0,0,9,-.--,18
371," Pestano, V",LAA,0,1,2.89,25,0,0,0,18.2,18,8,6,3,5,26,0.25,1.23,0,0,0,0,5,2,0,11,18,2,0,0,1,0,78,325,0,0.61,0.295,0.431,0.725,12.54,2.41,8.68,5.2,17.41
371," Rodriguez, P",LAD,1,0,3.86,19,0,0,1,14,12,6,6,1,4,14,0.25,1.14,0,0,0,0,1,4,2,14,9,0,0,1,1,2,53,235,1,1.56,0.308,0.354,0.662,9,2.57,7.71,3.5,16.79
371," Snider, T",PIT,0,0,18,1,0,0,0,1,1,2,2,0,2,1,0.25,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,6,19,.---,*.**,0.5,0.5,1,9,18,9,0.5,19
371," Thomas, I",ATL,1,2,4.22,16,0,0,0,10.2,10,5,5,0,6,13,0.25,1.5,0,0,0,1,4,3,0,8,11,1,0,1,0,1,48,204,0.333,0.73,0.34,0.275,0.615,10.97,5.06,8.44,2.17,19.12
371," Tolleson, S",TOR,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0.25,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,4,13,.---,0,0.25,0.5,0.75,9,0,9,*.**,13
385," Hernandez, R",LAD,8,11,4.1,32,29,0,1,164.2,156,84,75,19,73,105,0.25,1.39,0,0,9,7,1,0,8,215,164,5,0,23,4,2,722,2737,0.421,1.31,0.334,0.408,0.742,5.74,3.99,8.53,1.44,16.62
386," Stroman, M",TOR,11,6,3.65,26,20,1,1,130.2,125,56,53,7,28,111,0.25,1.17,1,1,3,1,1,0,11,162,105,9,1,4,1,1,534,2082,0.647,1.54,0.292,0.341,0.633,7.65,1.93,8.61,3.96,15.93
387," Kuroda, H",NYY,11,9,3.71,32,32,0,0,199,191,91,82,20,35,146,0.249,1.14,0,0,7,0,0,0,15,240,201,13,0,4,2,1,820,3097,0.55,1.19,0.286,0.382,0.668,6.6,1.58,8.64,4.17,15.56
388," Downs, S",KC,0,4,4.97,55,0,1,2,38,36,24,21,2,20,25,0.248,1.47,0,0,0,2,9,7,2,54,30,1,0,2,2,1,165,693,0,1.8,0.339,0.386,0.726,5.92,4.74,8.53,1.25,18.24
389," Holland, D",TEX,2,0,1.46,6,5,0,0,37,34,8,6,0,5,25,0.248,1.05,0,0,0,1,0,0,5,34,47,1,0,1,2,2,145,572,1,0.72,0.273,0.328,0.601,6.08,1.22,8.27,5,15.46
390," Diekman, J",PHI,5,5,3.8,73,0,0,4,71,66,36,30,4,35,100,0.248,1.42,0,0,3,5,19,18,4,53,56,7,0,5,3,1,313,1316,0.5,0.95,0.334,0.357,0.692,12.68,4.44,8.37,2.86,18.54
391," Cole, G",PIT,11,5,3.65,22,22,0,0,138,127,58,56,11,40,138,0.248,1.21,0,0,9,1,0,0,9,151,106,9,1,21,5,1,571,2197,0.688,1.42,0.314,0.379,0.693,9,2.61,8.28,3.45,15.92
392," Smith, W",MIL,1,3,3.7,78,0,1,6,65.2,62,31,27,6,31,86,0.248,1.42,0,0,3,6,6,30,7,55,49,7,0,2,2,0,286,1124,0.25,1.12,0.337,0.4,0.737,11.79,4.25,8.5,2.77,17.12
393," Santiago, H",LAA,6,9,3.75,30,24,0,0,127.1,120,63,53,15,53,108,0.248,1.36,0,0,3,3,2,1,8,79,181,5,1,10,7,6,544,2273,0.4,0.44,0.324,0.374,0.698,7.63,3.75,8.48,2.04,17.85
394," Koehler, T",MIA,10,10,3.81,32,32,0,0,191.1,177,84,81,16,71,153,0.248,1.3,0,0,7,0,0,0,21,185,210,4,0,13,6,0,803,2941,0.5,0.88,0.32,0.371,0.691,7.2,3.34,8.33,2.15,15.37
395," Morris, B",MIA,8,1,1.82,60,0,0,7,64.1,58,17,13,6,24,50,0.248,1.27,0,0,4,6,10,17,5,92,44,8,1,1,0,2,272,939,0.889,2.09,0.325,0.359,0.684,6.99,3.36,8.11,2.08,14.6
396," Elias, R",SEA,10,12,3.85,29,29,0,0,163.2,151,77,70,16,64,143,0.248,1.31,1,1,11,3,0,0,23,168,156,6,4,3,2,1,693,2661,0.455,1.08,0.328,0.385,0.713,7.86,3.52,8.3,2.23,16.26
397," Morton, C",PIT,6,12,3.72,26,26,0,0,157.1,143,76,65,9,57,126,0.247,1.27,0,0,19,2,0,0,22,209,112,8,0,14,4,3,666,2504,0.333,1.87,0.332,0.349,0.682,7.21,3.26,8.18,2.21,15.92
398," Furbush, C",SEA,1,5,3.61,67,0,1,1,42.1,40,17,17,4,9,51,0.247,1.16,0,0,3,0,13,20,3,28,46,2,0,2,0,0,177,672,0.167,0.61,0.297,0.352,0.649,10.84,1.91,8.5,5.67,15.87
398," Gutierrez, J",SF,1,2,3.96,61,0,0,1,63.2,60,30,28,7,16,44,0.247,1.19,0,0,2,2,14,10,2,60,86,1,0,7,1,0,268,960,0.333,0.7,0.294,0.436,0.731,6.22,2.26,8.48,2.75,15.08
398," Otero, D",OAK,8,2,2.28,72,0,1,4,86.2,80,24,22,4,15,45,0.247,1.1,0,0,2,7,14,12,10,142,65,1,0,3,3,0,348,1216,0.8,2.18,0.282,0.327,0.609,4.67,1.56,8.31,3,14.03
401," Bailey, H",CIN,9,5,3.71,23,23,0,0,145.2,134,60,60,16,45,124,0.247,1.23,1,1,7,1,0,0,12,172,122,5,1,4,4,1,604,2278,0.643,1.41,0.311,0.392,0.703,7.66,2.78,8.28,2.76,15.64
402," Greinke, Z",LAD,17,8,2.71,32,32,0,0,202.1,190,69,61,19,43,207,0.247,1.15,0,0,2,3,0,0,20,221,158,12,0,6,2,0,821,3210,0.68,1.4,0.287,0.373,0.66,9.21,1.91,8.45,4.81,15.86
403," Collins, T",KC,0,3,3.86,22,0,0,1,21,18,9,9,2,11,15,0.247,1.38,0,0,2,0,9,1,1,19,25,1,0,2,0,0,90,377,0,0.76,0.356,0.356,0.712,6.43,4.71,7.71,1.36,17.95
404," Hawkins, L",COL,4,3,3.31,57,0,23,26,54.1,52,23,20,3,13,32,0.246,1.2,0,0,0,2,48,1,6,65,64,3,0,2,0,0,226,828,0.571,1.02,0.288,0.365,0.653,5.3,2.15,8.61,2.46,15.24
405," Torres, C",NYM,8,6,3.06,73,1,2,5,97,89,35,33,11,38,96,0.246,1.31,0,0,2,4,20,12,13,93,87,6,0,5,0,0,405,1576,0.571,1.07,0.32,0.395,0.715,8.91,3.53,8.26,2.53,16.25
406," Collmenter, J",ARI,11,9,3.46,33,28,1,1,179.1,163,75,69,18,39,115,0.246,1.13,1,1,4,2,2,0,15,185,213,2,0,9,6,0,719,2719,0.55,0.87,0.29,0.386,0.676,5.77,1.96,8.18,2.95,15.16
407," Lohse, K",MIL,13,9,3.54,31,31,0,0,198.1,183,87,78,22,45,141,0.246,1.15,2,2,8,0,0,0,11,203,236,1,0,10,5,1,817,3002,0.591,0.86,0.292,0.389,0.682,6.4,2.04,8.3,3.13,15.14
408," Jimenez, C",PHI,0,0,1.69,16,0,0,0,16,14,3,3,1,7,8,0.246,1.31,0,0,0,0,8,0,1,12,24,0,0,0,2,0,65,260,.---,0.5,0.323,0.316,0.639,4.5,3.94,7.88,1.14,16.25
408," Rzepczynski, M",CLE,0,3,2.74,73,0,1,3,46,42,19,14,1,19,46,0.246,1.33,0,0,3,3,8,14,5,56,30,2,0,2,1,1,196,748,0,1.87,0.328,0.327,0.656,9,3.72,8.22,2.42,16.26
410," Fister, D",WSH,16,6,2.41,25,25,0,0,164,153,52,44,18,24,98,0.246,1.08,1,1,7,0,0,0,16,212,168,5,0,0,1,1,662,2468,0.727,1.26,0.28,0.374,0.654,5.38,1.32,8.4,4.08,15.05
411," Guerra, J",CWS,2,4,2.91,42,0,1,6,46.1,41,15,15,3,20,38,0.246,1.32,0,0,5,5,10,7,5,42,52,2,0,2,0,0,198,772,0.333,0.81,0.337,0.359,0.696,7.38,3.88,7.96,1.9,16.66
412," LeBlanc, W",LAA,1,1,3.94,11,3,0,0,29.2,27,13,13,2,7,21,0.245,1.15,0,0,2,2,3,0,3,28,36,1,0,0,0,1,121,448,0.5,0.78,0.298,0.327,0.625,6.37,2.12,8.19,3,15.1
413," Hutchison, D",TOR,11,13,4.48,32,32,0,0,184.2,173,92,92,23,60,184,0.245,1.26,1,1,7,1,0,0,4,145,217,4,2,22,3,0,786,3051,0.458,0.67,0.307,0.416,0.723,8.97,2.92,8.43,3.07,16.52
414," Strasburg, S",WSH,14,11,3.14,34,34,0,0,215,198,86,75,23,43,242,0.245,1.12,0,0,5,4,0,0,13,211,169,7,0,13,6,0,868,3295,0.56,1.25,0.286,0.385,0.672,10.13,1.8,8.29,5.63,15.33
415," Simon, A",CIN,15,10,3.44,32,32,0,0,196.1,181,80,75,22,56,127,0.245,1.21,0,0,12,7,0,0,13,255,187,3,0,15,8,1,818,3014,0.6,1.36,0.307,0.383,0.69,5.82,2.57,8.3,2.27,15.35
416," Chamberlain, J",DET,2,5,3.57,69,0,2,6,63,57,26,25,3,24,59,0.245,1.29,0,0,3,3,10,29,8,73,47,3,0,7,2,0,263,1039,0.286,1.55,0.321,0.326,0.647,8.43,3.43,8.14,2.46,16.49
417," Hunter, T",BAL,3,2,2.97,60,0,11,17,60.2,55,22,20,4,12,45,0.244,1.1,0,0,1,3,24,12,12,81,47,2,0,4,1,0,241,866,0.6,1.72,0.283,0.36,0.643,6.68,1.78,8.16,3.75,14.27
417," Kelly, J",BOS,6,4,4.2,17,17,0,0,96.1,88,48,45,8,42,66,0.244,1.35,0,0,7,0,0,0,15,134,78,3,0,7,1,0,415,1580,0.6,1.72,0.332,0.361,0.693,6.17,3.92,8.22,1.57,16.4
417," Surkamp, E",CWS,2,0,4.81,35,0,0,0,24.1,22,14,13,3,13,20,0.244,1.44,0,0,1,3,2,7,4,26,25,0,0,3,0,0,107,418,1,1.04,0.346,0.367,0.713,7.4,4.81,8.14,1.54,17.18
417," Thornton, M",WSH,1,3,1.75,64,0,0,4,36,33,9,7,0,8,28,0.244,1.14,0,0,5,2,8,18,2,43,35,0,0,5,2,1,152,637,0.25,1.23,0.307,0.289,0.596,7,2,8.25,3.5,17.69
421," Zimmermann, J",WSH,14,5,2.66,32,32,0,0,199.2,185,67,59,13,29,182,0.244,1.07,3,2,6,0,0,0,11,190,208,4,0,3,4,0,800,2924,0.737,0.91,0.277,0.354,0.631,8.2,1.31,8.34,6.28,14.64
422," Rodney, F",SEA,1,6,2.85,69,0,48,51,66.1,61,24,21,3,28,76,0.244,1.34,0,0,3,3,64,0,6,72,46,4,0,6,1,0,286,1138,0.143,1.57,0.326,0.32,0.646,10.31,3.8,8.28,2.71,17.16
423," Peralta, J",TB,3,4,4.41,69,0,1,7,63.1,60,31,31,9,15,74,0.244,1.18,0,0,1,1,12,18,1,44,71,2,0,5,0,0,265,1091,0.429,0.62,0.289,0.419,0.708,10.52,2.13,8.53,4.93,17.23
424," Iwakuma, H",SEA,15,9,3.52,28,28,0,0,179,167,70,70,20,21,154,0.244,1.05,0,0,2,2,0,0,12,205,160,2,0,0,8,0,709,2542,0.625,1.28,0.268,0.374,0.642,7.74,1.06,8.4,7.33,14.2
425," Capps, C",MIA,0,0,3.98,17,0,0,0,20.1,19,9,9,1,5,25,0.244,1.18,0,0,2,0,5,1,2,14,21,2,0,6,0,0,86,364,.---,0.67,0.302,0.308,0.61,11.07,2.21,8.41,5,17.9
425," Reed, A",ARI,1,7,4.25,62,0,32,38,59.1,57,31,28,11,15,69,0.244,1.21,0,0,1,2,55,0,2,36,74,3,0,7,0,0,252,967,0.125,0.49,0.291,0.449,0.74,10.47,2.28,8.65,4.6,16.3
427," Holmberg, D",CIN,2,2,4.8,7,5,0,0,30,27,16,16,8,16,18,0.243,1.43,0,0,6,1,1,0,2,31,39,2,0,1,1,0,137,516,0.5,0.79,0.363,0.486,0.849,5.4,4.8,8.1,1.13,17.2
428," Ziegler, B",ARI,5,3,3.49,68,0,1,9,67,60,29,26,5,24,54,0.243,1.25,0,0,3,6,11,29,9,103,36,0,0,1,0,0,281,980,0.625,2.86,0.313,0.368,0.681,7.25,3.22,8.06,2.25,14.63
429," Archer, C",TB,10,9,3.33,32,32,0,0,194.2,177,85,72,12,72,173,0.243,1.28,0,0,8,1,0,0,14,197,195,8,0,14,5,1,822,3160,0.526,1.01,0.314,0.336,0.65,8,3.33,8.18,2.4,16.23
430," Hendricks, K",CHC,7,2,2.46,13,13,0,0,80.1,72,24,22,4,15,47,0.242,1.08,0,0,4,2,0,0,11,101,82,0,0,4,3,0,321,1156,0.778,1.23,0.287,0.323,0.61,5.27,1.68,8.07,3.13,14.39
431," Odorizzi, J",TB,11,13,4.13,31,31,0,0,168,156,79,77,20,59,174,0.242,1.28,0,0,5,0,0,0,1,98,227,3,0,4,6,1,719,3028,0.458,0.43,0.307,0.385,0.692,9.32,3.16,8.36,2.95,18.02
432," Norris, B",BAL,15,8,3.65,28,28,0,0,165.1,149,68,67,20,52,139,0.242,1.22,0,0,14,2,0,0,14,157,176,3,0,15,9,0,687,2746,0.652,0.89,0.313,0.396,0.71,7.57,2.83,8.11,2.67,16.61
433," Cain, M",SF,2,7,4.18,15,15,0,0,90.1,81,47,42,13,32,70,0.242,1.25,0,0,2,2,0,0,9,95,94,2,0,8,5,1,374,1440,0.222,1.01,0.31,0.415,0.725,6.97,3.19,8.07,2.19,15.94
434," Fields, J",HOU,4,6,4.45,54,0,4,8,54.2,50,29,27,2,17,70,0.242,1.23,0,0,2,3,16,8,1,32,60,0,0,7,0,0,231,950,0.4,0.53,0.299,0.338,0.637,11.52,2.8,8.23,4.12,17.38
435," Jimenez, U",BAL,6,9,4.81,25,22,0,0,125.1,113,68,67,14,77,116,0.241,1.52,0,0,4,0,0,1,10,119,124,4,0,19,6,0,553,2306,0.4,0.96,0.353,0.385,0.737,8.33,5.53,8.11,1.51,18.4
436," Darvish, Y",TEX,10,7,3.06,22,22,0,0,144.1,133,54,49,13,49,182,0.241,1.26,2,1,2,1,0,0,7,97,142,14,1,10,0,0,605,2312,0.588,0.68,0.305,0.374,0.679,11.35,3.06,8.29,3.71,16.02
437," Yates, K",TB,0,2,3.75,37,0,1,2,36,33,16,15,4,15,42,0.241,1.33,0,0,3,3,12,0,2,22,41,2,0,2,1,0,156,690,0,0.54,0.327,0.372,0.699,10.5,3.75,8.25,2.8,19.17
