RK,Player,Team,Pos,G,GS,INN,TC,PO,A,E,DP,SB,CS,SBPCT,PB,C_WP,FPCT¡¿,RF
834," Stanton, G",MIA,RF,118,116,1034.1,270,257,6,7,1,-,-,-,-,-,0.974,2.23
835," Brignac, R",TB,SS,17,5,64.2,38,13,24,1,11,-,-,-,-,-,0.974,2.18
835," Tejada, R",NYM,SS,112,110,964.2,456,164,280,12,72,-,-,-,-,-,0.974,3.96
835," Thome, J",BAL,DH,39,4,27,38,35,2,1,4,-,-,-,-,-,0.974,0.95
838," Cain, L",KC,CF,61,55,493,151,144,3,4,1,-,-,-,-,-,0.974,2.41
839," Cedeno, R",NYM,SS,58,42,361,150,48,98,4,19,-,-,-,-,-,0.973,2.52
840," Raburn, R",DET,2B,86,54,472.2,149,80,65,4,13,-,-,-,-,-,0.973,1.69
841," Dempster, R",TEX,P,28,28,173,37,10,26,1,0,-,-,-,-,-,0.973,1.29
841," Dirks, A",DET,LF,94,69,605.1,111,107,1,3,0,-,-,-,-,-,0.973,1.15
841," Floyd, G",CWS,P,29,29,168,37,10,26,1,2,-,-,-,-,-,0.973,1.24
841," Peavy, J",CWS,P,32,32,219,37,14,22,1,3,-,-,-,-,-,0.973,1.13
845," Reyes, J",MIA,SS,160,160,1410.2,663,226,419,18,105,-,-,-,-,-,0.973,4.03
846," Betancourt, Y",KC,2B,56,50,449.1,220,93,121,6,42,-,-,-,-,-,0.973,3.82
846," Valdespin, J",NYM,CF,64,32,328.1,110,82,25,3,11,-,-,-,-,-,0.973,1.67
848," Byrd, M",BOS,CF,48,40,361,109,105,1,3,0,-,-,-,-,-,0.972,2.21
848," Nix, L",PHI,RF,41,26,226.1,109,100,6,3,8,-,-,-,-,-,0.972,2.59
850," Chen, B",KC,P,34,34,191.2,36,7,28,1,0,-,-,-,-,-,0.972,1.03
850," Saunders, J",BAL,P,28,28,174.2,36,12,23,1,2,-,-,-,-,-,0.972,1.25
850," Triunfel, C",SEA,SS,9,5,57,36,12,23,1,6,-,-,-,-,-,0.972,3.89
853," Quintanilla, O",BAL,SS,64,50,455.2,215,70,139,6,27,-,-,-,-,-,0.972,3.27
854," Furcal, R",STL,SS,120,116,1034.1,537,173,349,15,68,-,-,-,-,-,0.972,4.35
855," Wheeler, R",ARI,3B,27,23,213,71,32,37,2,5,-,-,-,-,-,0.972,2.56
856," Drew, S",OAK,SS,75,75,658.2,282,84,190,8,42,-,-,-,-,-,0.972,3.65
857," Escobar, A",KC,SS,155,155,1379.2,669,242,408,19,97,-,-,-,-,-,0.972,4.19
858," Downs, M",HOU,1B,60,35,323.1,211,153,52,6,13,-,-,-,-,-,0.972,3.42
859," Barmes, C",PIT,SS,143,135,1161,562,147,399,16,72,-,-,-,-,-,0.972,3.82
860," Mastroianni, D",MIN,LF,73,41,398.1,105,100,2,3,0,-,-,-,-,-,0.971,1.4
860," Wainwright, A",STL,P,32,32,198.2,35,15,19,1,2,-,-,-,-,-,0.971,1.06
862," Descalso, D",STL,SS,149,94,919.1,518,189,314,15,65,-,-,-,-,-,0.971,3.38
863," Kelly, D",DET,LF,76,29,322.1,103,92,8,3,3,-,-,-,-,-,0.971,1.32
864," Cabrera, A",CLE,SS,142,133,1161.1,650,223,408,19,99,-,-,-,-,-,0.971,4.44
865," Gomes, J",OAK,LF,89,28,281.2,68,65,1,2,0,-,-,-,-,-,0.971,0.74
865," Hudson, T",ATL,P,28,28,179,34,13,20,1,0,-,-,-,-,-,0.971,1.18
865," Kendrick, K",PHI,P,37,25,159.1,34,11,22,1,1,-,-,-,-,-,0.971,0.89
865," Laird, B",HOU,3B,12,8,68.2,34,23,10,1,1,-,-,-,-,-,0.971,2.75
865," Sale, C",CWS,P,30,29,192,34,8,25,1,1,-,-,-,-,-,0.971,1.1
865," Santana, E",LAA,P,30,30,178,34,17,16,1,1,-,-,-,-,-,0.971,1.1
871," Crawford, B",SF,SS,139,122,1101,607,195,394,18,74,-,-,-,-,-,0.97,4.24
871," Kinsler, I",TEX,2B,158,144,1267,607,203,386,18,81,-,-,-,-,-,0.97,3.73
873," Quentin, C",SD,LF,77,72,590,101,96,2,3,0,-,-,-,-,-,0.97,1.27
874," Gonzalez, A",MIL,SS,24,24,203,100,30,67,3,17,-,-,-,-,-,0.97,4.04
875," Greene, T",HOU,SS,105,77,687.1,366,119,236,11,46,-,-,-,-,-,0.97,3.38
876," Seager, K",SEA,3B,158,151,1349.1,430,139,278,13,37,-,-,-,-,-,0.97,2.64
877," Beckett, J",LAD,P,28,28,170.1,33,13,19,1,2,-,-,-,-,-,0.97,1.14
877," Capuano, C",LAD,P,33,33,198.1,33,5,27,1,1,-,-,-,-,-,0.97,0.97
879," Desmond, I",WSH,SS,128,126,1139.1,492,171,306,15,65,-,-,-,-,-,0.97,3.73
880," Harrison, J",PIT,3B,81,55,498.2,196,81,109,6,12,-,-,-,-,-,0.969,2.35
881," Burriss, E",SF,2B,50,34,319.2,130,49,77,4,14,-,-,-,-,-,0.969,2.52
882," Olmedo, R",CWS,SS,19,9,95.2,32,10,21,1,3,-,-,-,-,-,0.969,1.63
883," Forsythe, L",SD,2B,92,76,685.2,378,170,196,12,36,-,-,-,-,-,0.968,3.98
884," Inge, B",OAK,3B,83,79,716,251,85,158,8,21,-,-,-,-,-,0.968,2.93
885," Ransom, C",ARI,3B,91,65,594.1,249,71,170,8,36,-,-,-,-,-,0.968,2.65
886," Detwiler, R",WSH,P,33,27,164.1,31,12,18,1,2,-,-,-,-,-,0.968,0.91
886," Lough, D",KC,CF,18,14,127.2,31,30,0,1,0,-,-,-,-,-,0.968,1.67
886," McDonald, D",NYY,LF,43,24,227.2,62,58,2,2,0,-,-,-,-,-,0.968,1.4
886," Miley, W",ARI,P,32,29,194.2,31,2,28,1,1,-,-,-,-,-,0.968,0.94
886," Venable, W",SD,CF,145,103,931.2,217,209,1,7,0,-,-,-,-,-,0.968,1.45
891," Arias, J",SF,3B,128,79,750,277,73,195,9,25,-,-,-,-,-,0.968,2.09
892," Cabrera, E",SD,SS,118,109,953.2,490,146,328,16,34,-,-,-,-,-,0.967,4.02
893," Giavotella, J",KC,2B,48,43,376.2,183,84,93,6,21,-,-,-,-,-,0.967,3.69
894," Chavez, E",NYY,3B,91,56,507.2,182,85,91,6,7,-,-,-,-,-,0.967,1.93
894," Falu, I",KC,2B,24,19,190,91,29,59,3,13,-,-,-,-,-,0.967,3.67
896," Moustakas, M",KC,3B,149,147,1314.1,454,127,312,15,41,-,-,-,-,-,0.967,2.95
897," Machado, M",BAL,3B,51,51,468,151,44,102,5,4,-,-,-,-,-,0.967,2.86
898," Brown, A",COL,RF,36,28,234,60,55,3,2,0,-,-,-,-,-,0.967,1.61
898," Harris, W",CIN,2B,10,7,62,30,9,20,1,5,-,-,-,-,-,0.967,2.9
898," Jacobs, M",ARI,1B,4,3,28,30,26,3,1,4,-,-,-,-,-,0.967,7.25
898," McDonald, J",PIT,P,30,29,171,30,14,15,1,1,-,-,-,-,-,0.967,0.97
902," Cabrera, M",DET,1B,163,154,1325,387,131,243,13,32,-,-,-,-,-,0.966,2.29
903," Ramirez, H",LAD,SS,157,153,1363.2,443,141,287,15,55,-,-,-,-,-,0.966,2.73
904," Kozma, P",STL,SS,26,22,199,88,25,60,3,10,-,-,-,-,-,0.966,3.27
905," Gomez, M",BOS,1B,29,19,174,145,119,21,5,13,-,-,-,-,-,0.966,4.83
905," Jimenez, U",CLE,P,31,31,176.2,29,12,16,1,3,-,-,-,-,-,0.966,0.9
905," Quintana, J",CWS,P,25,22,136.1,29,7,21,1,2,-,-,-,-,-,0.966,1.12
905," Zito, B",SF,P,32,32,184.1,29,2,26,1,1,-,-,-,-,-,0.966,0.88
909," Florimon, P",MIN,SS,43,42,367,201,69,125,7,26,-,-,-,-,-,0.965,4.51
910," Leake, M",CIN,P,30,30,179,57,25,30,2,3,-,-,-,-,-,0.965,1.83
911," Davis, R",TOR,RF,148,115,1037.2,227,211,8,8,1,-,-,-,-,-,0.965,1.48
912," Valencia, D",BOS,3B,44,40,357,113,26,83,4,9,-,-,-,-,-,0.965,2.48
913," Castro, S",CHC,SS,162,161,1402.2,758,266,465,27,97,-,-,-,-,-,0.964,4.51
914," Hammel, J",BAL,P,20,20,118,28,4,23,1,1,-,-,-,-,-,0.964,1.35
914," Komatsu, E",WSH,RF,20,10,107.1,28,26,1,1,0,-,-,-,-,-,0.964,1.35
914," Marcum, S",MIL,P,21,21,124,28,11,16,1,0,-,-,-,-,-,0.964,1.29
914," Tulowitzki, T",COL,SS,47,47,404,224,76,140,8,31,-,-,-,-,-,0.964,4.6
918," Valbuena, L",CHC,3B,87,74,655,195,47,141,7,19,-,-,-,-,-,0.964,2.16
919," Martinez, M",PHI,2B,43,34,293.1,111,45,62,4,14,-,-,-,-,-,0.964,2.49
920," Kennedy, A",LAD,2B,59,40,350.2,166,58,102,6,8,-,-,-,-,-,0.964,2.71
921," Dozier, B",MIN,2B,83,81,732.1,413,111,287,15,70,-,-,-,-,-,0.964,4.8
922," Johnson, E",TB,SS,123,79,797.1,384,129,241,14,55,-,-,-,-,-,0.964,3.01
923," Callaspo, A",LAA,3B,131,122,1106.2,324,77,235,12,19,-,-,-,-,-,0.963,2.38
923," Lyles, J",HOU,P,25,25,141.1,27,7,19,1,2,-,-,-,-,-,0.963,1.04
923," Worley, V",PHI,P,23,23,133,27,4,22,1,2,-,-,-,-,-,0.963,1.13
926," Morel, B",CWS,3B,33,31,281.2,79,25,51,3,2,-,-,-,-,-,0.962,2.3
927," Avery, X",BAL,LF,30,23,217,52,49,1,2,0,-,-,-,-,-,0.962,1.67
927," Beavan, B",SEA,P,26,26,152.1,26,6,19,1,3,-,-,-,-,-,0.962,0.96
927," Garcia, J",STL,P,20,20,121.2,26,3,22,1,0,-,-,-,-,-,0.962,1.25
927," Gonzalez, A",TEX,2B,22,12,134,52,15,35,2,6,-,-,-,-,-,0.962,2.27
927," Lowe, D",NYY,P,38,21,142.2,26,11,14,1,0,-,-,-,-,-,0.962,0.66
927," Volstad, C",KC,P,21,21,111.1,26,4,21,1,2,-,-,-,-,-,0.962,1.19
933," Rutledge, J",COL,2B,64,63,547.2,284,98,175,11,37,-,-,-,-,-,0.961,4.27
934," Hairston, J",LAD,SS,84,62,546.2,228,95,124,9,18,-,-,-,-,-,0.961,2.61
935," Bell, J",ARI,3B,12,12,106,25,6,18,1,1,-,-,-,-,-,0.96,2
935," Doubront, F",BOS,P,29,29,161,25,7,17,1,2,-,-,-,-,-,0.96,0.83
935," Ziegler, B",ARI,P,77,0,68.2,25,3,21,1,2,-,-,-,-,-,0.96,0.31
938," Velazquez, G",MIA,3B,17,15,134.2,49,16,31,2,3,-,-,-,-,-,0.959,2.76
939," Izturis, M",LAA,3B,85,70,627.2,241,67,164,10,26,-,-,-,-,-,0.959,2.72
940," Blackley, T",OAK,P,28,15,107.2,24,9,14,1,1,-,-,-,-,-,0.958,0.82
940," Gregerson, L",SD,P,77,0,71.2,24,3,20,1,1,-,-,-,-,-,0.958,0.3
940," Hicks, B",OAK,SS,21,18,160,72,28,41,3,5,-,-,-,-,-,0.958,3.29
940," Hughes, J",PIT,P,66,0,75.2,24,8,15,1,2,-,-,-,-,-,0.958,0.35
940," Marte, S",PIT,LF,47,39,351,72,66,3,3,0,-,-,-,-,-,0.958,1.47
940," Milone, T",OAK,P,31,31,190,24,5,18,1,1,-,-,-,-,-,0.958,0.74
940," Roenicke, J",COL,P,63,0,88.2,24,3,20,1,0,-,-,-,-,-,0.958,0.37
947," Ciriaco, P",BOS,SS,80,59,518,215,63,143,9,19,-,-,-,-,-,0.958,2.58
948," Parrino, A",SD,2B,44,31,279.1,142,44,92,6,16,-,-,-,-,-,0.958,3.09
949," Lopez, W",HOU,P,64,0,66.1,23,10,12,1,1,-,-,-,-,-,0.957,0.34
949," Rodriguez, A",NYY,3B,119,81,709.1,184,57,119,8,13,-,-,-,-,-,0.957,1.48
951," Uribe, J",LAD,3B,47,42,366,114,23,86,5,8,-,-,-,-,-,0.956,2.32
952," Sandoval, P",SF,3B,107,103,854,294,73,208,13,14,-,-,-,-,-,0.956,2.63
953," Bumgarner, M",SF,P,32,32,208.1,45,7,36,2,0,-,-,-,-,-,0.956,1.34
954," Stewart, I",CHC,3B,52,49,436.2,112,21,86,5,4,-,-,-,-,-,0.955,2.06
955," Maysonet, E",MIL,SS,22,13,135,89,28,57,4,16,-,-,-,-,-,0.955,3.86
956," Lawrie, B",TOR,3B,125,123,1076,375,85,273,17,23,-,-,-,-,-,0.955,2.86
957," Hughes, P",NYY,P,32,32,191.1,22,7,14,1,0,-,-,-,-,-,0.955,0.66
957," Lillibridge, B",CLE,CF,105,47,482.2,176,102,66,8,14,-,-,-,-,-,0.955,1.6
957," Lynn, L",STL,P,35,29,176,22,5,16,1,1,-,-,-,-,-,0.955,0.6
957," Olt, M",TEX,1B,15,11,89.2,66,49,14,3,2,-,-,-,-,-,0.955,4.2
957," Sanchez, A",DET,P,31,31,195.2,44,16,26,2,4,-,-,-,-,-,0.955,1.35
957," Scherzer, M",DET,P,32,32,187.2,22,8,13,1,0,-,-,-,-,-,0.955,0.66
963," Harang, A",LAD,P,31,31,179.2,43,10,31,2,1,-,-,-,-,-,0.953,1.32
964," Dobbs, G",MIA,1B,92,70,623,236,183,42,11,11,-,-,-,-,-,0.953,2.45
965," Jones, C",ATL,3B,104,100,895.2,233,41,181,11,8,-,-,-,-,-,0.953,2.13
966," Rodriguez, S",TB,LF,136,86,801,379,113,248,18,41,-,-,-,-,-,0.953,2.65
967," Bartlett, J",SD,SS,27,26,233.2,105,32,68,5,12,-,-,-,-,-,0.952,3.7
967," Gorzelanny, T",WSH,P,45,1,72,21,8,12,1,2,-,-,-,-,-,0.952,0.44
967," Pomeranz, D",COL,P,22,22,96.2,21,6,14,1,0,-,-,-,-,-,0.952,0.91
967," Wilson, C",LAA,P,34,34,202.1,42,7,33,2,0,-,-,-,-,-,0.952,1.18
967," Zimmermann, J",WSH,P,32,32,195.2,42,12,28,2,2,-,-,-,-,-,0.952,1.25
972," Nelson, C",COL,3B,114,86,804.2,270,85,172,13,27,-,-,-,-,-,0.952,2.25
973," Liddi, A",SEA,3B,35,30,268.1,103,62,36,5,7,-,-,-,-,-,0.951,2.8
974," Betemit, W",BAL,3B,103,87,780.2,308,172,121,15,19,-,-,-,-,-,0.951,2.84
975," Romero, R",TOR,P,32,32,181,41,5,34,2,2,-,-,-,-,-,0.951,1.22
976," Pastornicky, T",ATL,SS,50,42,345.2,142,46,89,7,22,-,-,-,-,-,0.951,2.7
977," Hellickson, J",TB,P,31,31,177,40,17,21,2,2,-,-,-,-,-,0.95,1.23
977," Samardzija, J",CHC,P,28,28,174.2,40,13,25,2,1,-,-,-,-,-,0.95,1.36
979," Zimmerman, R",WSH,3B,145,144,1280.1,379,76,284,19,28,-,-,-,-,-,0.95,2.48
980," Hannahan, J",CLE,3B,105,81,747.2,277,76,187,14,22,-,-,-,-,-,0.949,2.5
981," Freese, D",STL,3B,134,132,1153.2,354,77,259,18,29,-,-,-,-,-,0.949,2.51
982," Holland, D",TEX,P,29,27,175.1,39,9,28,2,1,-,-,-,-,-,0.949,1.28
983," Middlebrooks, W",BOS,3B,73,69,606.2,175,32,134,9,13,-,-,-,-,-,0.949,2.27
984," Rolen, S",CIN,3B,87,80,719.1,194,45,139,10,6,-,-,-,-,-,0.948,2.11
985," Rhymes, W",TB,2B,47,35,299,155,43,104,8,28,-,-,-,-,-,0.948,3.13
986," Affeldt, J",SF,P,67,0,63.1,19,5,13,1,1,-,-,-,-,-,0.947,0.27
986," Belisario, R",LAD,P,68,0,71,19,4,14,1,0,-,-,-,-,-,0.947,0.26
986," Boggs, M",STL,P,78,0,73.1,19,3,15,1,2,-,-,-,-,-,0.947,0.23
986," Chatwood, T",COL,P,19,12,64.2,19,5,13,1,2,-,-,-,-,-,0.947,0.95
986," Mujica, E",STL,P,70,0,65.1,19,6,12,1,1,-,-,-,-,-,0.947,0.26
986," Nova, I",NYY,P,28,28,170.1,19,9,9,1,2,-,-,-,-,-,0.947,0.64
986," Young, D",DET,LF,147,29,226.1,38,35,1,2,0,-,-,-,-,-,0.947,0.24
993," Johnson, C",ARI,3B,134,127,1106,360,115,226,19,17,-,-,-,-,-,0.947,2.54
994," Donaldson, J",OAK,3B,75,74,660.2,244,76,155,13,14,4,2,0.667,0,1,0.947,3.08
995," Hernandez, F",SEA,P,33,33,232,37,11,24,2,3,-,-,-,-,-,0.946,1.06
995," Lester, J",BOS,P,33,33,205.1,37,14,21,2,3,-,-,-,-,-,0.946,1.06
995," Vargas, J",SEA,P,33,33,217.1,37,7,28,2,0,-,-,-,-,-,0.946,1.06
998," Gordon, D",LAD,SS,79,73,651.1,331,127,186,18,38,-,-,-,-,-,0.946,3.96
999," Cain, M",SF,P,32,32,219.1,36,10,24,2,1,-,-,-,-,-,0.944,1.06
999," Cardenas, A",CHC,2B,16,9,80.2,36,18,16,2,2,-,-,-,-,-,0.944,2.13
999," Diaz, J",CLE,SS,5,4,36,18,8,9,1,4,-,-,-,-,-,0.944,3.4
999," Fister, D",DET,P,26,26,161.2,36,10,24,2,3,-,-,-,-,-,0.944,1.31
999," Iwakuma, H",SEA,P,30,16,125.1,18,7,10,1,1,-,-,-,-,-,0.944,0.57
999," Rogers, E",CLE,P,67,0,78.2,18,9,8,1,1,-,-,-,-,-,0.944,0.25
1005," Norris, B",HOU,P,29,29,168.1,35,16,17,2,2,-,-,-,-,-,0.943,1.14
1006," Fontenot, M",PHI,2B,30,22,200.2,86,33,48,5,8,-,-,-,-,-,0.942,2.7
1007," Segura, J",MIL,SS,44,44,389,171,65,96,10,20,-,-,-,-,-,0.942,3.66
1008," Arredondo, J",CIN,P,66,0,61,17,7,9,1,1,-,-,-,-,-,0.941,0.24
1008," Gonzalez, G",WSH,P,32,32,199.1,34,10,22,2,1,-,-,-,-,-,0.941,1
1008," Smith, J",CLE,P,72,0,67,17,1,15,1,1,-,-,-,-,-,0.941,0.22
1008," Wood, T",CHC,P,26,26,156,34,10,22,2,1,-,-,-,-,-,0.941,1.23
1012," Frandsen, K",PHI,1B,52,49,442.2,118,35,76,7,4,-,-,-,-,-,0.941,2.13
1013," Plouffe, T",MIN,3B,122,111,969.2,318,108,191,19,18,-,-,-,-,-,0.94,2.45
1014," Bourgeois, J",KC,CF,29,16,140.2,50,44,3,3,1,-,-,-,-,-,0.94,1.62
1015," Kalish, R",BOS,CF,33,25,231.1,66,62,0,4,0,-,-,-,-,-,0.939,1.88
1015," Maholm, P",ATL,P,32,31,189,33,5,26,2,1,-,-,-,-,-,0.939,0.97
1015," Niese, J",NYM,P,30,30,190.1,33,5,26,2,2,-,-,-,-,-,0.939,1.03
1018," Anderson, B",STL,C,3,2,17,16,14,1,1,1,0,0,-,0,0,0.938,5
1018," Downs, S",LAA,P,57,0,45.2,16,6,9,1,1,-,-,-,-,-,0.938,0.26
1018," Holt, B",PIT,2B,14,14,123.2,64,22,38,4,3,-,-,-,-,-,0.938,4.29
1018," Kelly, J",STL,P,24,16,107,32,11,19,2,3,-,-,-,-,-,0.938,1.25
1018," Marquis, J",SD,P,22,22,127.2,32,7,23,2,0,-,-,-,-,-,0.938,1.36
1018," Perkins, G",MIN,P,70,0,70.1,16,2,13,1,0,-,-,-,-,-,0.938,0.21
1018," Sutton, D",PIT,LF,43,28,245.2,80,47,28,5,3,-,-,-,-,-,0.938,1.74
1018," Wright, W",HOU,P,78,0,52.1,16,5,10,1,1,-,-,-,-,-,0.938,0.19
1018," Zambrano, C",MIA,P,35,20,132.1,32,12,18,2,2,-,-,-,-,-,0.938,0.86
1027," Longoria, E",TB,3B,75,49,413,126,37,81,8,7,-,-,-,-,-,0.937,1.57
1028," Francisco, J",ATL,3B,49,42,363.1,93,20,67,6,9,-,-,-,-,-,0.935,1.78
1028," Romine, A",LAA,SS,11,4,46.1,31,9,20,2,6,-,-,-,-,-,0.935,2.64
1030," Buchholz, C",BOS,P,29,29,189.1,46,29,14,3,2,-,-,-,-,-,0.935,1.48
1031," Christian, J",SF,LF,21,9,90,30,28,0,2,0,-,-,-,-,-,0.933,1.33
1031," Cishek, S",MIA,P,68,0,63.2,15,9,5,1,0,-,-,-,-,-,0.933,0.21
1031," Dickey, R",NYM,P,34,33,233.2,60,12,44,4,6,-,-,-,-,-,0.933,1.65
1031," Halladay, R",PHI,P,25,25,156.1,30,8,20,2,2,-,-,-,-,-,0.933,1.12
1031," Noesi, H",SEA,P,22,18,106.2,15,9,5,1,0,-,-,-,-,-,0.933,0.64
1031," White, A",COL,P,23,20,98,30,8,20,2,0,-,-,-,-,-,0.933,1.22
1031," Young, C",NYM,P,20,20,115,15,6,8,1,0,-,-,-,-,-,0.933,0.7
1038," Tolleson, S",BAL,3B,29,19,166,59,21,34,4,3,-,-,-,-,-,0.932,1.9
1039," Keuchel, D",HOU,P,16,16,85.1,29,8,19,2,2,-,-,-,-,-,0.931,1.69
1040," Bailey, H",CIN,P,33,33,208,43,14,26,3,0,-,-,-,-,-,0.93,1.21
1041," Belisle, M",COL,P,80,0,80,14,6,7,1,0,-,-,-,-,-,0.929,0.16
1041," Burton, J",MIN,P,64,0,62,14,2,11,1,0,-,-,-,-,-,0.929,0.2
1041," Jackson, R",STL,2B,9,3,30,14,2,11,1,1,-,-,-,-,-,0.929,1.44
1041," Moore, M",TB,P,31,31,177.1,28,6,20,2,3,-,-,-,-,-,0.929,0.84
1041," Stammen, C",WSH,P,59,0,88.1,14,5,8,1,0,-,-,-,-,-,0.929,0.22
1046," Cueto, J",CIN,P,33,33,217,68,19,44,5,0,-,-,-,-,-,0.926,1.91
1047," Alvarez, H",TOR,P,31,31,187.1,54,15,35,4,2,-,-,-,-,-,0.926,1.61
1047," Gee, D",NYM,P,17,17,109.2,27,9,16,2,3,-,-,-,-,-,0.926,1.47
1047," Vitters, J",CHC,3B,29,24,197.2,54,9,41,4,4,-,-,-,-,-,0.926,1.72
1050," Alvarez, P",PIT,3B,146,143,1273,364,73,264,27,23,-,-,-,-,-,0.926,2.31
1051," Donald, J",CLE,3B,42,33,286,94,37,50,7,10,-,-,-,-,-,0.926,2.07
1052," Jackson, E",WSH,P,31,31,189.2,40,17,20,3,1,-,-,-,-,-,0.925,1.19
1053," Verlander, J",DET,P,33,33,238.1,53,25,24,4,3,-,-,-,-,-,0.925,1.48
1054," Cruz, R",HOU,P,52,0,55,13,6,6,1,0,-,-,-,-,-,0.923,0.23
1054," De Vries, C",MIN,P,17,16,87.2,13,5,7,1,1,-,-,-,-,-,0.923,0.71
1054," Deduno, S",MIN,P,15,15,79,26,11,13,2,5,-,-,-,-,-,0.923,1.6
1054," Jones, N",CWS,P,65,0,71.2,13,6,6,1,1,-,-,-,-,-,0.923,0.18
1054," Karstens, J",PIT,P,19,15,90.2,13,4,8,1,0,-,-,-,-,-,0.923,0.63
1054," Moore, A",KC,C,4,2,22,13,11,1,1,0,4,0,1,1,0,0.923,3
1054," Morrow, B",TOR,P,21,21,124.2,13,4,8,1,0,-,-,-,-,-,0.923,0.57
1054," Neal, T",CLE,LF,8,7,54,13,11,1,1,1,-,-,-,-,-,0.923,1.5
1054," Orr, P",PHI,2B,17,11,84.1,39,13,23,3,4,-,-,-,-,-,0.923,2.12
1054," Simon, A",CIN,P,36,0,61,13,6,6,1,0,-,-,-,-,-,0.923,0.33
1054," Walters, P",MIN,P,12,12,61.2,13,5,7,1,1,-,-,-,-,-,0.923,1
1065," Nunez, E",NYY,SS,33,22,200.1,89,34,48,7,8,-,-,-,-,-,0.921,2.48
1066," Chisenhall, L",CLE,3B,38,28,255,76,16,54,6,7,-,-,-,-,-,0.921,1.84
1067," Price, D",TB,P,31,31,211,37,6,28,3,4,-,-,-,-,-,0.919,1.1
1068," Britton, Z",BAL,P,12,11,60.1,12,1,10,1,0,-,-,-,-,-,0.917,0.92
1068," Castellanos, A",LAD,LF,15,4,51.1,12,11,0,1,0,-,-,-,-,-,0.917,0.73
1068," De Jesus, I",BOS,2B,20,5,62,24,9,13,2,4,-,-,-,-,-,0.917,1.1
1068," League, B",LAD,P,74,0,72,12,4,7,1,1,-,-,-,-,-,0.917,0.15
1068," Lindblom, J",PHI,P,74,0,71,12,3,8,1,1,-,-,-,-,-,0.917,0.15
1068," Lutz, Z",NYM,3B,1,1,8,12,10,1,1,0,-,-,-,-,-,0.917,11
1068," Morales, F",BOS,P,37,9,76.1,12,5,6,1,0,-,-,-,-,-,0.917,0.3
1068," Shaw, B",ARI,P,64,0,59.1,12,2,9,1,1,-,-,-,-,-,0.917,0.17
1068," Westbrook, J",STL,P,28,28,174.2,60,12,43,5,1,-,-,-,-,-,0.917,1.96
1077," Aceves, A",BOS,P,69,0,84,23,9,12,2,1,-,-,-,-,-,0.913,0.3
1077," Green, N",MIA,2B,6,6,53,23,5,16,2,5,-,-,-,-,-,0.913,3.5
1077," Santos, O",COL,C,3,3,27,23,21,0,2,0,7,0,1,2,0,0.913,7
1080," Rodriguez, W",PIT,P,34,33,205.2,34,7,24,3,1,-,-,-,-,-,0.912,0.91
1081," Davis, W",TB,P,54,0,70.1,11,6,4,1,0,-,-,-,-,-,0.909,0.19
1081," Haren, D",LAA,P,30,30,176.2,33,11,19,3,3,-,-,-,-,-,0.909,1
1081," Loe, K",MIL,P,70,0,68.1,22,5,15,2,0,-,-,-,-,-,0.909,0.29
1081," Marmol, C",CHC,P,61,0,55.1,11,5,5,1,4,-,-,-,-,-,0.909,0.16
1081," Torres, C",COL,P,31,0,53,11,1,9,1,0,-,-,-,-,-,0.909,0.32
1086," Richard, C",SD,P,33,33,218.2,65,17,42,6,1,-,-,-,-,-,0.908,1.79
1087," Blanton, J",LAD,P,31,30,191,43,14,25,4,3,-,-,-,-,-,0.907,1.26
1088," Cahill, T",ARI,P,32,32,200,52,16,31,5,0,-,-,-,-,-,0.904,1.47
1089," Lee, C",PHI,P,30,30,211,31,6,22,3,3,-,-,-,-,-,0.903,0.93
1090," Albers, M",ARI,P,63,0,60.1,10,1,8,1,1,-,-,-,-,-,0.9,0.14
1090," Costanzo, M",CIN,3B,3,1,7,10,9,0,1,0,-,-,-,-,-,0.9,3
1090," Durbin, C",ATL,P,76,0,61,10,1,8,1,0,-,-,-,-,-,0.9,0.12
1090," Hensley, C",SF,P,60,0,50.2,10,4,5,1,2,-,-,-,-,-,0.9,0.15
1090," Luebke, C",SD,P,5,5,31,10,2,7,1,0,-,-,-,-,-,0.9,1.8
1090," McAllister, Z",CLE,P,22,22,125.1,10,4,5,1,0,-,-,-,-,-,0.9,0.41
1090," Ohlendorf, R",SD,P,13,9,48.2,10,3,6,1,0,-,-,-,-,-,0.9,0.69
1090," Tillman, C",BAL,P,15,15,86,10,2,7,1,0,-,-,-,-,-,0.9,0.6
1098," Hamels, C",PHI,P,31,31,215.1,39,10,25,4,0,-,-,-,-,-,0.897,1.13
1099," Reimold, N",BAL,LF,15,14,126,29,26,0,3,0,-,-,-,-,-,0.897,1.73
1100," Nishioka, T",MIN,2B,3,3,26,19,6,11,2,6,-,-,-,-,-,0.895,5.67
1101," Paredes, J",HOU,RF,21,18,154,47,28,14,5,2,-,-,-,-,-,0.894,2
1101," Porcello, R",DET,P,31,31,176.1,47,12,30,5,0,-,-,-,-,-,0.894,1.35
1103," Hawkins, L",LAA,P,48,0,42,9,3,5,1,2,-,-,-,-,-,0.889,0.17
1103," Isringhausen, J",LAA,P,50,0,45.2,9,3,5,1,0,-,-,-,-,-,0.889,0.16
1103," Jenkins, C",TOR,P,13,3,32,9,5,3,1,0,-,-,-,-,-,0.889,0.62
1103," Kontos, G",SF,P,44,0,43.2,9,4,4,1,0,-,-,-,-,-,0.889,0.18
