RK,Player,Team,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG¡¿,OBP,SLG,OPS
753," Albers, M",BAL,P,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Anderson, B",OAK,P,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Anderson, M",NYM,LF,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Arias, A",HOU,P,40,1,0,0,0,0,0,0,1,1,0,0,0,0.5,0,0.5
753," Arias, J",TEX,2B,3,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0
753," Ascanio, J",PIT,P,14,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Augenstein, B",ARI,P,7,3,1,0,0,0,0,0,1,1,0,0,0,0.25,0,0.25
753," Backe, B",HOU,P,4,1,0,0,0,0,0,0,1,1,0,0,0,0.5,0,0.5
753," Badenhop, B",FLA,P,32,10,0,0,0,0,0,1,0,5,0,0,0,0,0,0
753," Baker, S",MIN,P,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Banks, J",SD,P,5,4,1,0,0,0,0,0,2,0,0,0,0,0.333,0,0.333
753," Bass, B",BAL,P,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Bastardo, A",PHI,P,5,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0
753," Batista, M",SEA,P,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Bazardo, Y",HOU,P,10,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0
753," Belisario, R",LAD,P,66,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0
753," Belisle, M",COL,P,24,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Bennett, J",TB,P,31,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Bergmann, J",WSH,P,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Berken, J",BAL,P,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Blackburn, N",MIN,P,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Boone, A",HOU,3B,10,13,0,0,0,0,0,0,0,2,0,0,0,0.071,0,0.071
753," Bootcheck, C",PIT,P,13,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Boyer, B",ARI,P,47,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0
753," Braden, D",OAK,P,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Broxton, J",LAD,P,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Budde, R",LAA,C,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Bumgarner, M",SF,P,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Burnett, S",WSH,P,70,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Burton, J",CIN,P,50,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Byrdak, T",HOU,P,75,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Cabrera, D",ARI,P,15,12,0,0,0,0,0,0,2,10,0,0,0,0.2,0,0.2
753," Cancel, R",NYM,C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Caridad, E",CHC,P,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Carlyle, B",ATL,P,17,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Carpenter, D",PHI,P,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Carrillo, C",SD,P,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Carter, C",NYM,RF,4,5,0,0,0,0,0,1,0,4,0,0,0,0,0,0
753," Cecil, B",TOR,P,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Chamberlain, J",NYY,P,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Chavez, J",TB,P,71,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Clippard, T",WSH,P,41,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0
753," Coffey, T",MIL,P,75,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Coke, P",NYY,P,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Contreras, J",COL,P,9,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0
753," Danks, J",CWS,P,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Davies, K",KC,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Denorfia, C",OAK,LF,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
753," DiFelice, M",MIL,P,54,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Dillard, T",MIL,P,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Dlugach, B",DET,SS,5,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Downs, S",TOR,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Ekstrom, M",SD,P,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Feldman, S",TEX,P,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Figaro, A",DET,P,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Fisher, C",CIN,P,35,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Floyd, G",CWS,P,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Galarraga, A",DET,P,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Garza, M",TB,P,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Golson, G",TEX,CF,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Grabow, J",CHC,P,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Green, S",NYM,P,74,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Gregerson, L",SD,P,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Grilli, J",TEX,P,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Guthrie, J",BAL,P,3,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Guzman, A",CHC,P,55,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Haeger, C",LAD,P,6,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0
753," Halladay, R",TOR,P,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Hanrahan, J",PIT,P,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Harrison, M",TEX,P,1,1,1,0,0,0,0,0,1,1,0,0,0,0.5,0,0.5
753," Heilman, A",CHC,P,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Hernandez, F",SEA,P,2,6,1,0,0,0,0,0,1,3,0,0,0,0.143,0,0.143
753," Herrera, D",CIN,P,67,2,0,0,0,0,0,0,1,1,0,0,0,0.333,0,0.333
753," Hill, S",SD,P,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Hinckley, M",WSH,P,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Hochevar, L",KC,P,2,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0
753," Holland, D",TEX,P,2,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Howry, B",SF,P,61,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Huff, D",CLE,P,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Jackson, E",DET,P,2,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0
753," Jackson, S",PIT,P,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Jakubauskas, C",SEA,P,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Janssen, C",TOR,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Jennings, J",TEX,P,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Julio, J",MIL,P,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Kensing, L",WSH,P,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Kinney, J",STL,P,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Koronka, J",FLA,P,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Lester, J",BOS,P,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Lewis, J",CLE,P,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Lincoln, M",CIN,P,18,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Liriano, F",MIN,P,2,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0
753," Lopez, R",PHI,P,7,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0
753," Lopez, W",HOU,P,8,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Martinez, C",FLA,P,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Masset, N",CIN,P,71,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Matsuzaka, D",BOS,P,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," McCarthy, B",TEX,P,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," McClellan, K",STL,P,64,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," McClung, S",MIL,P,38,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0
753," McCoy, M",COL,SS,12,5,1,0,0,0,0,0,0,2,2,0,0,0,0,0
753," McDonald, J",LAD,P,44,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0
753," Meche, G",KC,P,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Medders, B",SF,P,60,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Medlen, K",ATL,P,38,13,0,0,0,0,0,0,0,7,0,0,0,0,0,0
753," Meyer, D",FLA,P,69,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Miller, J",SF,P,42,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Mills, B",TOR,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Millwood, K",TEX,P,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Milton, E",LAD,P,6,8,0,0,0,0,0,0,0,3,0,0,0,0.111,0,0.111
753," Miner, Z",DET,P,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Misch, P",NYM,P,25,13,0,0,0,0,0,0,2,5,0,0,0,0.133,0,0.133
753," Morrow, B",SEA,P,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Mortensen, C",OAK,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Motte, J",STL,P,66,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Moylan, P",ATL,P,83,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
753," Munson, E",OAK,C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Nelson, B",MIL,1B,19,21,0,0,0,0,0,0,2,9,0,0,0,0.087,0,0.087
753," Niemann, J",TB,P,3,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0
753," O'Flaherty, E",ATL,P,74,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Ohka, T",CLE,P,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Okajima, H",BOS,P,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Olson, G",SEA,P,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Outman, J",OAK,P,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Pagnozzi, M",STL,C,6,3,1,0,0,0,0,0,1,0,0,0,0,0.25,0,0.25
753," Parr, J",ATL,P,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Pavano, C",MIN,P,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Pena, R",CWS,P,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Perdomo, L",SD,P,34,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0
753," Perez, R",CLE,P,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Perkins, G",MIN,P,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Pinto, R",FLA,P,72,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Qualls, C",ARI,P,48,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Ramirez, R",BOS,P,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Ramos, C",SD,P,5,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Repko, J",LAD,CF,10,5,1,0,0,0,0,1,0,2,1,0,0,0.143,0,0.143
753," Reyes, A",CLE,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Rhodes, A",CIN,P,63,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Richmond, S",TOR,P,3,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0
753," Rincon, J",COL,P,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Rivera, M",NYY,P,6,1,0,0,0,0,0,1,1,0,0,0,0,0.5,0,0.5
753," Rodriguez, G",BAL,C,7,5,1,0,0,0,0,1,2,1,0,0,0,0.286,0,0.286
753," Rogers, E",COL,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Romero, R",TOR,P,2,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0
753," Romo, S",SF,P,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Rosales, L",ARI,P,33,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Russell, A",SD,P,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Sadler, B",HOU,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Sampson, C",HOU,P,46,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Sanches, B",FLA,P,43,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0
753," Sanchez, A",FLA,P,16,23,0,0,0,0,0,0,3,8,0,0,0,0.115,0,0.115
753," Shields, J",TB,P,2,4,0,0,0,0,0,0,1,2,0,0,0,0.2,0,0.2
753," Slowey, K",MIN,P,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Smith, C",MIL,P,34,2,0,0,0,0,0,0,1,1,0,0,0,0.333,0,0.333
753," Smith, J",HOU,2B,21,25,1,0,0,0,0,1,0,9,0,0,0,0,0,0
753," Sowers, J",CLE,P,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Stansberry, C",SD,SS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Swarzak, A",MIN,P,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Takahashi, K",NYM,P,26,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Tallet, B",TOR,P,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Taschner, J",PHI,P,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Tavarez, J",WSH,P,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Taylor, G",FLA,P,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Thayer, D",TB,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Tomko, B",OAK,P,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Torres, C",CWS,P,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
753," Treanor, M",DET,C,4,13,0,0,0,0,0,0,1,4,0,0,0,0.071,0,0.071
753," Troncoso, R",LAD,P,68,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0
753," Uehara, K",BAL,P,2,2,0,0,0,0,0,0,1,1,0,0,0,0.333,0,0.333
753," Van Den Hurk, R",FLA,P,11,21,0,0,0,0,0,0,0,17,0,0,0,0,0,0
753," Vasquez, V",PIT,P,14,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0
753," Velazquez, G",BOS,SS,6,2,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0.333
753," Verlander, J",DET,P,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Wade, C",LAD,P,25,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Walters, P",STL,P,8,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Wang, C",NYY,P,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Washburn, J",DET,P,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0
753," Weaver, J",LAA,P,2,4,1,0,0,0,0,1,1,1,0,0,0,0.2,0,0.2
753," Webb, B",ARI,P,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753," Willis, D",DET,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753," Wilson, B",SF,P,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936," Aardsma, D",SEA,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Abreu, W",TB,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Accardo, J",TOR,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Adams, M",SD,P,34,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Albaladejo, J",NYY,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Aquino, G",CLE,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Arredondo, J",LAA,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Asencio, J",ATL,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Atkins, M",CHC,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Axford, J",MIL,P,7,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Ayala, L",FLA,P,13,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Bailey, A",OAK,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Bale, J",KC,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Balfour, G",TB,P,7,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Bard, D",BOS,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Barton, B",ATL,RF,1,0,0,0,0,0,0,0,0,0,0,1,.---,.---,.---,0
936," Bautista, D",PIT,P,14,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Beimel, J",COL,P,65,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Bell, H",SD,P,65,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Berg, J",CHC,P,11,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Betancourt, R",COL,P,34,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Breslow, C",OAK,P,7,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Broadway, L",NYM,P,8,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Brocail, D",HOU,P,20,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Bruney, B",NYY,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Buchholz, C",BOS,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Bulger, J",LAA,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Burke, G",SD,P,44,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Butler, J",MIL,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Calero, K",FLA,P,65,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Camp, S",TOR,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Campillo, J",ATL,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Capps, M",PIT,P,56,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Carlson, J",TOR,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Carrasco, D",CWS,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Casilla, S",OAK,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Chacin, J",COL,P,9,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Choate, R",TB,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Claggett, A",PIT,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Colome, J",MIL,P,19,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Colon, R",KC,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Condrey, C",PHI,P,44,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Corcoran, R",SEA,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Cordero, F",CIN,P,66,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Cormier, L",TB,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Corpas, M",COL,P,33,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Cotts, N",CHC,P,19,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Crain, J",MIN,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Cruz, J",KC,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Daley, M",COL,P,55,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," De La Cruz, F",SD,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Delcarmen, M",BOS,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Dessens, E",NYM,P,28,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Dickey, R",MIN,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Dolsi, F",DET,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Donnelly, B",FLA,P,30,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Dotel, O",CWS,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Dumatrait, P",PIT,P,15,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Eaton, A",COL,P,4,0,1,0,0,0,0,1,1,0,0,0,.---,1,.---,1
936," Embree, A",COL,P,34,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Escalona, S",PHI,P,13,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Estrada, M",WSH,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Eyre, S",PHI,P,41,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Farnsworth, K",KC,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Feliciano, P",NYM,P,82,0,0,0,0,0,0,0,1,0,0,0,.---,1,.---,1
936," Flores, R",COL,P,23,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Fossum, C",NYM,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Fox, C",CHC,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Francisco, F",TEX,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Franklin, R",STL,P,60,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Frasor, J",TOR,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Frieri, E",SD,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Fuentes, B",LAA,P,7,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Gallagher, S",SD,P,8,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Garate, V",WSH,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Geary, G",HOU,P,16,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Gervacio, S",HOU,P,29,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Gobble, J",CWS,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Gonzalez, M",ATL,P,77,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Gordon, T",ARI,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Gosling, M",CLE,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Gregg, K",CHC,P,70,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Guardado, E",TEX,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Guerrier, M",MIN,P,7,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Gutierrez, J",ARI,P,62,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Hacker, E",PIT,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Hansen, C",PIT,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Hawkins, L",HOU,P,62,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Hawksworth, B",STL,P,28,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Hayhurst, D",TOR,P,2,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Hendrickson, M",BAL,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Henn, S",TOR,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Herges, M",COL,P,14,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Hinshaw, A",SF,P,9,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Hoffman, T",MIL,P,53,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Howell, J",TB,P,6,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Hughes, P",NYY,P,7,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Isringhausen, J",TB,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Jenks, B",CWS,P,4,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Jepsen, K",LAA,P,3,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Joaquin, W",SF,P,10,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Johnson, J",BAL,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Keppel, B",MIN,P,2,0,0,0,0,0,0,0,1,0,0,0,.---,1,.---,1
936," Korecky, B",ARI,P,5,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Kuo, H",LAD,P,35,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Laffey, A",CLE,P,1,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
936," Leach, B",LAD,P,34,0,0,0,0,0,0,0,0,0,0,0,.---,.---,.---,0
